date,equity,qx,qy,gross,net
2017-03-06,100691.08937812176,-456,360,19672.319732666016,-318.7203369140625
2017-03-07,100630.40648401609,-456,360,19695.360076904297,-377.7601318359375
2017-03-08,100578.3564920351,-456,360,19508.160278320312,-428.1602783203107
2017-03-09,100560.18222623419,0,0,0.0,0.0
2017-03-10,100543.18976029639,-466,369,20064.869897842407,-485.72939109802246
2017-03-13,100553.47143294917,-466,369,20145.460334777832,-470.3804473876953
2017-03-14,100496.21763503678,-466,369,19950.09956741333,-525.9397926330566
2017-03-15,100373.22478405788,-466,369,20462.549962997437,-647.2496814727783
2017-03-16,100472.06936765242,-466,369,20376.73066520691,-546.6700458526611
2017-03-17,100392.66945076914,-466,369,20336.329555511475,-624.3502311706543
2017-03-20,100331.961200386,-466,369,20318.070545196533,-679.8900947570819
2017-03-21,100363.995558274,-466,369,20062.909482955933,-646.1298770904541
2017-03-22,100477.25289140324,-466,369,20066.0299243927,-531.170431137085
2017-03-23,100549.74007603542,-466,369,20065.650100708008,-456.9903259277344
2017-03-24,100446.40813708777,0,0,0.0,0.0
2017-03-27,100429.47810454802,-462,368,20038.700344085693,-446.3797264099121
2017-03-28,100357.2342034139,-462,368,20263.81986618042,-516.9399223327637
2017-03-29,100312.68645500687,-462,368,20461.220336914062,-559.7796630859375
2017-03-30,100238.21773860004,-462,368,20416.200008392334,-632.5206260681152
2017-03-31,100315.02774201488,-462,368,20337.65997314453,-553.9805908203107
2017-04-03,100305.41679912037,-462,368,20268.52067565918,-558.4401702880859
2017-04-04,100368.22506705635,-462,368,20277.599479675293,-493.9200973510742
2017-04-05,100339.89773220202,-462,368,20223.26052093506,-520.5401840209961
2017-04-06,100403.57285490191,-462,368,20260.91997909546,-455.1600914001465
2017-04-07,100437.97081036192,-462,368,20195.38006210327,-419.05944442749023
2017-04-10,100463.54250471985,0,0,0.0,0.0
2017-04-11,100463.54250471985,0,0,0.0,0.0
2017-04-12,100463.54250471985,0,0,0.0,0.0
2017-04-13,100463.54250471985,0,0,0.0,0.0
2017-04-17,100463.54250471985,0,0,0.0,0.0
2017-04-18,100463.54250471985,0,0,0.0,0.0
2017-04-19,100463.54250471985,0,0,0.0,0.0
2017-04-20,100463.54250471985,0,0,0.0,0.0
2017-04-21,100463.54250471985,0,0,0.0,0.0
2017-04-24,100463.54250471985,0,0,0.0,0.0
2017-04-25,100463.54250471985,0,0,0.0,0.0
2017-04-26,100463.54250471985,0,0,0.0,0.0
2017-04-27,100463.54250471985,0,0,0.0,0.0
2017-04-28,100446.62382047928,-459,370,20025.33966445923,-592.9394950866699
2017-05-01,100325.7589621866,-459,370,20111.519886016846,-708.7203941345215
2017-05-02,100333.22791967436,-459,370,20102.33967590332,-699.5401840209961
2017-05-03,100527.71811966671,-459,370,19839.5396194458,-503.3402404785156
2017-05-04,100481.08614502117,-459,370,19647.69980239868,-548.3001976013184
2017-05-05,100611.12656106752,-459,370,19871.20051383972,-416.5998363494873
2017-05-08,100681.48423340979,-459,370,19818.03946685791,-341.2396926879883
2017-05-09,100733.45644339477,-459,370,19623.80993461609,-287.6105556488037
2017-05-10,100716.61579767051,0,0,0.0,0.0
2017-05-11,100716.61579767051,0,0,0.0,0.0
2017-05-12,100716.61579767051,0,0,0.0,0.0
2017-05-15,100716.61579767051,0,0,0.0,0.0
2017-05-16,100716.61579767051,0,0,0.0,0.0
2017-05-17,100716.61579767051,0,0,0.0,0.0
2017-05-18,100716.61579767051,0,0,0.0,0.0
2017-05-19,100716.61579767051,0,0,0.0,0.0
2017-05-22,100716.61579767051,0,0,0.0,0.0
2017-05-23,100716.61579767051,0,0,0.0,0.0
2017-05-24,100716.61579767051,0,0,0.0,0.0
2017-05-25,100716.61579767051,0,0,0.0,0.0
2017-05-26,100716.61579767051,0,0,0.0,0.0
2017-05-30,100716.61579767051,0,0,0.0,0.0
2017-05-31,100716.61579767051,0,0,0.0,0.0
2017-06-01,100716.61579767051,0,0,0.0,0.0
2017-06-02,100716.61579767051,0,0,0.0,0.0
2017-06-05,100716.61579767051,0,0,0.0,0.0
2017-06-06,100716.61579767051,0,0,0.0,0.0
2017-06-07,100716.61579767051,0,0,0.0,0.0
2017-06-08,100716.61579767051,0,0,0.0,0.0
2017-06-09,100716.61579767051,0,0,0.0,0.0
2017-06-12,100716.61579767051,0,0,0.0,0.0
2017-06-13,100716.61579767051,0,0,0.0,0.0
2017-06-14,100716.61579767051,0,0,0.0,0.0
2017-06-15,100716.61579767051,0,0,0.0,0.0
2017-06-16,100716.61579767051,0,0,0.0,0.0
2017-06-19,100716.61579767051,0,0,0.0,0.0
2017-06-20,100716.61579767051,0,0,0.0,0.0
2017-06-21,100716.61579767051,0,0,0.0,0.0
2017-06-22,100716.61579767051,0,0,0.0,0.0
2017-06-23,100716.61579767051,0,0,0.0,0.0
2017-06-26,100716.61579767051,0,0,0.0,0.0
2017-06-27,100716.61579767051,0,0,0.0,0.0
2017-06-28,100716.61579767051,0,0,0.0,0.0
2017-06-29,100716.61579767051,0,0,0.0,0.0
2017-06-30,100716.61579767051,0,0,0.0,0.0
2017-07-03,100716.61579767051,0,0,0.0,0.0
2017-07-05,100716.61579767051,0,0,0.0,0.0
2017-07-06,100716.61579767051,0,0,0.0,0.0
2017-07-07,100716.61579767051,0,0,0.0,0.0
2017-07-10,100716.61579767051,0,0,0.0,0.0
2017-07-11,100716.61579767051,0,0,0.0,0.0
2017-07-12,100716.61579767051,0,0,0.0,0.0
2017-07-13,100699.71729535332,458,-368,20087.639797210693,-27.24014663696289
2017-07-14,100781.98454977627,458,-368,20333.479824066162,56.68038558959961
2017-07-17,100784.50443288684,458,-368,20252.680252075195,64.20002746582031
2017-07-18,100774.4247413652,458,-368,20325.220336914062,55.7796630859375
2017-07-19,100863.95858522682,458,-368,20600.420162200928,146.97948837280273
2017-07-20,100863.9973482202,458,-368,20653.65980529785,148.69935607910338
2017-07-21,100737.8326541468,458,-368,20485.019439697266,24.220001220704944
2017-07-24,100730.00746188898,458,-368,20496.959712982178,21.439937591552734
2017-07-25,100794.08412878962,458,-368,20651.039916992188,87.19952392578307
2017-07-26,100887.59421028952,458,-368,20775.679447174072,182.39978408813477
2017-07-27,100891.07894332816,0,0,0.0,0.0
2017-07-28,100891.07894332816,0,0,0.0,0.0
2017-07-31,100891.07894332816,0,0,0.0,0.0
2017-08-01,100891.07894332816,0,0,0.0,0.0
2017-08-02,100891.07894332816,0,0,0.0,0.0
2017-08-03,100891.07894332816,0,0,0.0,0.0
2017-08-04,100891.07894332816,0,0,0.0,0.0
2017-08-07,100891.07894332816,0,0,0.0,0.0
2017-08-08,100891.07894332816,0,0,0.0,0.0
2017-08-09,100891.07894332816,0,0,0.0,0.0
2017-08-10,100891.07894332816,0,0,0.0,0.0
2017-08-11,100891.07894332816,0,0,0.0,0.0
2017-08-14,100891.07894332816,0,0,0.0,0.0
2017-08-15,100891.07894332816,0,0,0.0,0.0
2017-08-16,100891.07894332816,0,0,0.0,0.0
2017-08-17,100891.07894332816,0,0,0.0,0.0
2017-08-18,100891.07894332816,0,0,0.0,0.0
2017-08-21,100891.07894332816,0,0,0.0,0.0
2017-08-22,100891.07894332816,0,0,0.0,0.0
2017-08-23,100891.07894332816,0,0,0.0,0.0
2017-08-24,100891.07894332816,0,0,0.0,0.0
2017-08-25,100891.07894332816,0,0,0.0,0.0
2017-08-28,100891.07894332816,0,0,0.0,0.0
2017-08-29,100891.07894332816,0,0,0.0,0.0
2017-08-30,100891.07894332816,0,0,0.0,0.0
2017-08-31,100891.07894332816,0,0,0.0,0.0
2017-09-01,100891.07894332816,0,0,0.0,0.0
2017-09-05,100891.07894332816,0,0,0.0,0.0
2017-09-06,100891.07894332816,0,0,0.0,0.0
2017-09-07,100891.07894332816,0,0,0.0,0.0
2017-09-08,100891.07894332816,0,0,0.0,0.0
2017-09-11,100891.07894332816,0,0,0.0,0.0
2017-09-12,100891.07894332816,0,0,0.0,0.0
2017-09-13,100891.07894332816,0,0,0.0,0.0
2017-09-14,100891.07894332816,0,0,0.0,0.0
2017-09-15,100874.49126777015,438,-354,20151.059886932373,-90.66022109985352
2017-09-18,100874.24042740969,438,-354,20084.999885559082,-85.91995239257812
2017-09-19,100885.18251154394,438,-354,20203.79958343506,-73.31998443603698
2017-09-20,100843.91582802335,438,-354,20199.60032272339,-112.9200553894043
2017-09-21,100626.24605403047,438,-354,20082.719638824463,-328.9203071594238
2017-09-22,100701.72848020867,438,-354,20145.719409942627,-251.76021194458008
2017-09-25,100655.41885527995,438,-354,20125.67978668213,-293.04032135009584
2017-09-26,100589.90081396792,438,-354,20040.59951019287,-356.88011169433594
2017-09-27,100546.10418016193,438,-354,20012.63970565796,-399.0002403259259
2017-09-28,100487.96672947855,438,-354,20034.060356140137,-455.46002197265625
2017-09-29,100509.16361076075,0,0,0.0,0.0
2017-10-02,100492.64441554896,437,-352,20043.900077819824,-343.9392776489258
2017-10-03,100405.0282406128,437,-352,20042.44020652771,-429.87973976135254
2017-10-04,100340.34497573464,437,-352,20000.560081481934,-492.8803482055646
2017-10-05,100337.20071207844,437,-352,19914.619619369507,-494.34021949768066
2017-10-06,100349.60291420347,437,-352,19900.5399684906,-480.2605686187744
2017-10-09,100345.42820217297,437,-352,19908.42947769165,-479.4098777770996
2017-10-10,100369.61208560168,437,-352,20039.89014816284,-453.5502815246564
2017-10-11,100334.30743299895,437,-352,20125.949941635132,-487.17054176330566
2017-10-12,100437.73327151456,437,-352,20160.66974067688,-382.0504741668701
2017-10-13,100552.09482227219,437,-352,20333.039680480957,-266.00048065185547
2017-10-16,100575.18737490028,0,0,0.0,0.0
2017-10-17,100575.18737490028,0,0,0.0,0.0
2017-10-18,100575.18737490028,0,0,0.0,0.0
2017-10-19,100575.18737490028,0,0,0.0,0.0
2017-10-20,100575.18737490028,0,0,0.0,0.0
2017-10-23,100575.18737490028,0,0,0.0,0.0
2017-10-24,100575.18737490028,0,0,0.0,0.0
2017-10-25,100575.18737490028,0,0,0.0,0.0
2017-10-26,100575.18737490028,0,0,0.0,0.0
2017-10-27,100575.18737490028,0,0,0.0,0.0
2017-10-30,100575.18737490028,0,0,0.0,0.0
2017-10-31,100575.18737490028,0,0,0.0,0.0
2017-11-01,100575.18737490028,0,0,0.0,0.0
2017-11-02,100575.18737490028,0,0,0.0,0.0
2017-11-03,100575.18737490028,0,0,0.0,0.0
2017-11-06,100575.18737490028,0,0,0.0,0.0
2017-11-07,100575.18737490028,0,0,0.0,0.0
2017-11-08,100575.18737490028,0,0,0.0,0.0
2017-11-09,100575.18737490028,0,0,0.0,0.0
2017-11-10,100575.18737490028,0,0,0.0,0.0
2017-11-13,100575.18737490028,0,0,0.0,0.0
2017-11-14,100575.18737490028,0,0,0.0,0.0
2017-11-15,100575.18737490028,0,0,0.0,0.0
2017-11-16,100575.18737490028,0,0,0.0,0.0
2017-11-17,100575.18737490028,0,0,0.0,0.0
2017-11-20,100575.18737490028,0,0,0.0,0.0
2017-11-21,100575.18737490028,0,0,0.0,0.0
2017-11-22,100575.18737490028,0,0,0.0,0.0
2017-11-24,100575.18737490028,0,0,0.0,0.0
2017-11-27,100575.18737490028,0,0,0.0,0.0
2017-11-28,100575.18737490028,0,0,0.0,0.0
2017-11-29,100575.18737490028,0,0,0.0,0.0
2017-11-30,100575.18737490028,0,0,0.0,0.0
2017-12-01,100575.18737490028,0,0,0.0,0.0
2017-12-04,100575.18737490028,0,0,0.0,0.0
2017-12-05,100575.18737490028,0,0,0.0,0.0
2017-12-06,100575.18737490028,0,0,0.0,0.0
2017-12-07,100575.18737490028,0,0,0.0,0.0
2017-12-08,100575.18737490028,0,0,0.0,0.0
2017-12-11,100575.18737490028,0,0,0.0,0.0
2017-12-12,100575.18737490028,0,0,0.0,0.0
2017-12-13,100575.18737490028,0,0,0.0,0.0
2017-12-14,100575.18737490028,0,0,0.0,0.0
2017-12-15,100575.18737490028,0,0,0.0,0.0
2017-12-18,100575.18737490028,0,0,0.0,0.0
2017-12-19,100575.18737490028,0,0,0.0,0.0
2017-12-20,100575.18737490028,0,0,0.0,0.0
2017-12-21,100575.18737490028,0,0,0.0,0.0
2017-12-22,100575.18737490028,0,0,0.0,0.0
2017-12-26,100575.18737490028,0,0,0.0,0.0
2017-12-27,100575.18737490028,0,0,0.0,0.0
2017-12-28,100575.18737490028,0,0,0.0,0.0
2017-12-29,100575.18737490028,0,0,0.0,0.0
2018-01-02,100575.18737490028,0,0,0.0,0.0
2018-01-03,100575.18737490028,0,0,0.0,0.0
2018-01-04,100575.18737490028,0,0,0.0,0.0
2018-01-05,100575.18737490028,0,0,0.0,0.0
2018-01-08,100575.18737490028,0,0,0.0,0.0
2018-01-09,100575.18737490028,0,0,0.0,0.0
2018-01-10,100575.18737490028,0,0,0.0,0.0
2018-01-11,100575.18737490028,0,0,0.0,0.0
2018-01-12,100575.18737490028,0,0,0.0,0.0
2018-01-16,100575.18737490028,0,0,0.0,0.0
2018-01-17,100575.18737490028,0,0,0.0,0.0
2018-01-18,100575.18737490028,0,0,0.0,0.0
2018-01-19,100575.18737490028,0,0,0.0,0.0
2018-01-22,100575.18737490028,0,0,0.0,0.0
2018-01-23,100575.18737490028,0,0,0.0,0.0
2018-01-24,100575.18737490028,0,0,0.0,0.0
2018-01-25,100575.18737490028,0,0,0.0,0.0
2018-01-26,100575.18737490028,0,0,0.0,0.0
2018-01-29,100575.18737490028,0,0,0.0,0.0
2018-01-30,100575.18737490028,0,0,0.0,0.0
2018-01-31,100575.18737490028,0,0,0.0,0.0
2018-02-01,100575.18737490028,0,0,0.0,0.0
2018-02-02,100558.81251733398,-433,341,20059.519886016846,-308.80051040649414
2018-02-05,100619.65077029377,-433,341,19441.239671707153,-242.93993186950684
2018-02-06,100563.69265013226,-433,341,19577.420486450195,-297.2801742553711
2018-02-07,100698.28940255089,-433,341,19297.969520568848,-161.04988479614258
2018-02-08,100751.23987583473,-433,341,18806.940092086792,-106.50004005432129
2018-02-09,100645.49478902893,-433,341,18945.230129241943,-210.6905975341797
2018-02-12,100605.16212405352,-433,341,19212.719520568848,-246.29988479614258
2018-02-13,100554.09244619905,-433,341,19275.830139160156,-295.77019119262695
2018-02-14,100512.27377856088,-433,341,19582.019765853882,-335.98023414611816
2018-02-15,100498.40675370012,-433,341,19717.0099029541,-348.2101631164551
2018-02-16,100518.54350676332,0,0,0.0,0.0
2018-02-20,100501.94373462988,-445,351,20069.52032852173,-329.2797393798828
2018-02-21,100541.00653514075,-445,351,20056.860218048096,-288.5403251647931
2018-02-22,100438.17436208957,-445,351,20115.900541305542,-389.70027351379395
2018-02-23,100482.74922796273,-445,351,20322.35937309265,-343.4400157928467
2018-02-26,100415.54400664706,-445,351,20482.749828338623,-405.549560546875
2018-02-27,100483.70652413562,-445,351,20223.330142974854,-335.6701965332031
2018-02-28,100417.07739697232,-445,351,19909.190185546875,-400.6095428466797
2018-03-01,100418.97782149378,-445,351,19779.260248184204,-397.03981971740905
2018-03-02,100340.53925635558,-445,351,19764.779737472534,-473.82005882263184
2018-03-05,100319.12872014657,-445,351,19837.359880447388,-490.24025535583496
2018-03-06,100284.00146936053,0,0,0.0,0.0
2018-03-07,100267.3765319068,-447,354,20003.910078048706,-441.87067222595215
2018-03-08,100291.2268184954,-447,354,20056.259748458862,-416.33991050720215
2018-03-09,100205.39445035068,-447,354,20338.649923324585,-500.4895992279053
2018-03-12,100197.64597264805,-447,354,20327.099658966064,-503.09965896606445
2018-03-13,100248.61372248564,-447,354,20111.58016204834,-450.41983795166016
2018-03-14,100234.08357858752,-447,354,20188.14038658142,-463.25995445251647
2018-03-15,100291.0356630559,-447,354,20023.289846420288,-404.61049461364746
2018-03-16,100310.95697454976,-447,354,19973.370231628418,-383.0101776123047
2018-03-19,100326.2177024845,-447,354,19832.730068206787,-362.7300682067871
2018-03-20,100395.71790258827,-447,354,19832.370237350464,-291.56996726989746
2018-03-21,100423.2954229005,0,0,0.0,0.0
2018-03-22,100423.2954229005,0,0,0.0,0.0
2018-03-23,100423.2954229005,0,0,0.0,0.0
2018-03-26,100423.2954229005,0,0,0.0,0.0
2018-03-27,100423.2954229005,0,0,0.0,0.0
2018-03-28,100423.2954229005,0,0,0.0,0.0
2018-03-29,100423.2954229005,0,0,0.0,0.0
2018-04-02,100423.2954229005,0,0,0.0,0.0
2018-04-03,100423.2954229005,0,0,0.0,0.0
2018-04-04,100423.2954229005,0,0,0.0,0.0
2018-04-05,100423.2954229005,0,0,0.0,0.0
2018-04-06,100423.2954229005,0,0,0.0,0.0
2018-04-09,100423.2954229005,0,0,0.0,0.0
2018-04-10,100423.2954229005,0,0,0.0,0.0
2018-04-11,100423.2954229005,0,0,0.0,0.0
2018-04-12,100423.2954229005,0,0,0.0,0.0
2018-04-13,100423.2954229005,0,0,0.0,0.0
2018-04-16,100423.2954229005,0,0,0.0,0.0
2018-04-17,100423.2954229005,0,0,0.0,0.0
2018-04-18,100423.2954229005,0,0,0.0,0.0
2018-04-19,100423.2954229005,0,0,0.0,0.0
2018-04-20,100423.2954229005,0,0,0.0,0.0
2018-04-23,100423.2954229005,0,0,0.0,0.0
2018-04-24,100423.2954229005,0,0,0.0,0.0
2018-04-25,100423.2954229005,0,0,0.0,0.0
2018-04-26,100423.2954229005,0,0,0.0,0.0
2018-04-27,100423.2954229005,0,0,0.0,0.0
2018-04-30,100423.2954229005,0,0,0.0,0.0
2018-05-01,100423.2954229005,0,0,0.0,0.0
2018-05-02,100423.2954229005,0,0,0.0,0.0
2018-05-03,100423.2954229005,0,0,0.0,0.0
2018-05-04,100423.2954229005,0,0,0.0,0.0
2018-05-07,100423.2954229005,0,0,0.0,0.0
2018-05-08,100423.2954229005,0,0,0.0,0.0
2018-05-09,100423.2954229005,0,0,0.0,0.0
2018-05-10,100423.2954229005,0,0,0.0,0.0
2018-05-11,100423.2954229005,0,0,0.0,0.0
2018-05-14,100423.2954229005,0,0,0.0,0.0
2018-05-15,100423.2954229005,0,0,0.0,0.0
2018-05-16,100406.8798881866,434,-346,20021.799808502197,-205.3598747253418
2018-05-17,100387.09762712,434,-346,20065.960159301758,-223.47962951660338
2018-05-18,100378.27017374584,434,-346,19934.240119934082,-230.63945770263854
2018-05-21,100405.73742282153,434,-346,20153.519847869873,-198.20004653930664
2018-05-22,100386.52461295524,434,-346,20032.180046081543,-215.7401123046875
2018-05-23,100363.9200889076,434,-346,19948.959629058838,-236.68042373657227
2018-05-24,100444.48155718583,434,-346,19892.779663085938,-154.4598617553711
2018-05-25,100454.73378698884,434,-346,19759.360244750977,-142.5599136352539
2018-05-29,100462.4310273223,434,-346,19476.040370941162,-128.31957626342773
2018-05-30,100486.63929395918,434,-346,19875.540588378906,-102.49999237060547
2018-05-31,100422.55371163654,0,0,0.0,0.0
2018-06-01,100422.55371163654,0,0,0.0,0.0
2018-06-04,100422.55371163654,0,0,0.0,0.0
2018-06-05,100422.55371163654,0,0,0.0,0.0
2018-06-06,100422.55371163654,0,0,0.0,0.0
2018-06-07,100422.55371163654,0,0,0.0,0.0
2018-06-08,100422.55371163654,0,0,0.0,0.0
2018-06-11,100422.55371163654,0,0,0.0,0.0
2018-06-12,100422.55371163654,0,0,0.0,0.0
2018-06-13,100422.55371163654,0,0,0.0,0.0
2018-06-14,100422.55371163654,0,0,0.0,0.0
2018-06-15,100405.97137955356,443,-352,20065.470167160034,-139.33036994934082
2018-06-18,100442.91998650576,443,-352,20191.880027770996,-97.3997573852539
2018-06-19,100480.6699160946,443,-352,19724.529945373535,-170.51021575927734
2018-06-20,100520.17530179665,443,-352,19878.310432434082,-129.36962127685547
2018-06-21,100600.8461578278,0,0,0.0,0.0
2018-06-22,100600.8461578278,0,0,0.0,0.0
2018-06-25,100600.8461578278,0,0,0.0,0.0
2018-06-26,100600.8461578278,0,0,0.0,0.0
2018-06-27,100600.8461578278,0,0,0.0,0.0
2018-06-28,100600.8461578278,0,0,0.0,0.0
2018-06-29,100600.8461578278,0,0,0.0,0.0
2018-07-02,100600.8461578278,0,0,0.0,0.0
2018-07-03,100600.8461578278,0,0,0.0,0.0
2018-07-05,100600.8461578278,0,0,0.0,0.0
2018-07-06,100600.8461578278,0,0,0.0,0.0
