date,equity,qx,qy,gross,net,prediction,entry_threshold,target_weight_x,target_weight_y,desired_fraction,stopped
2020-02-07,100000.7749925211,109,-83,4963.099946975708,-38.47991371154785,-0.0030400803672081373,0.0018928189566673605,0.5,0.5,0.05,False
2020-02-10,100000.57831940956,109,-83,4980.119970321655,-38.059953689575195,-0.0029088822480284548,0.001889986541764915,0.5,0.5,0.05,False
2020-02-11,99998.13452677813,0,0,0.0,0.0,-0.0027673262765213675,0.0018910417933387972,0.5,0.5,0.05,False
2020-02-12,99995.05320614832,109,-82,5030.100141525269,10.06004142761276,-0.0016214469753262426,0.0018890140671303237,0.5,0.5,0.05,False
2020-02-13,99989.69683675478,109,-82,5006.90997505188,4.909975051879883,-0.0018980836603541605,0.0018934084629413839,0.5,0.5,0.05,False
2020-02-14,99987.01116684984,109,-82,5022.469966888428,2.429866790771939,-0.002012381540748862,0.0018912339948153603,0.5,0.5,0.05,False
2020-02-18,99985.93600055497,109,-82,5007.459987640381,2.179912567138672,-0.001961811739782472,0.0018936789942065383,0.5,0.5,0.05,False
2020-02-19,99977.49037682166,109,-82,5041.860097885132,-6.060014724731445,-0.0024338159477930886,0.001889248512948166,0.5,0.5,0.05,False
2020-02-20,99960.942969859,109,-82,5018.9599895477295,-22.399972915649414,-0.0033492445127744287,0.0018883241385432104,0.5,0.5,0.05,False
2020-02-21,99950.13580746713,109,-82,4990.319906234741,-32.999956130981445,-0.0038456118599245258,0.0017438802319872657,0.5,0.5,0.06110214826248095,False
2020-02-24,99902.00649383056,109,-82,4826.370056152344,-80.50995635986328,-0.006387982970041406,0.0015075695763948477,0.5,0.5,0.10527103600461099,False
2020-02-25,99919.67462272145,109,-82,4740.919975280762,-62.640174865722656,-0.00481013247459328,0.001659139667465563,0.5,0.5,0.07023069036636952,False
2020-02-26,99913.82744921793,109,-82,4687.71005821228,-68.28994178771973,-0.004787957791375217,0.0016560052933273011,0.5,0.5,0.07075644381206868,False
2020-02-27,99941.434829938,0,0,0.0,0.0,-0.002917691509892536,0.0018929084412317426,0.5,0.5,0.05,False
2020-02-28,99938.38718261474,120,-89,4869.91011428833,-41.10991287231445,-0.00434113916558461,0.0018349250111224956,0.5,0.5,0.05385123643246207,False
2020-03-02,99922.16162962964,120,-89,4957.530015945435,-56.729997634887695,-0.0031378796275204424,0.0018907062446595665,0.5,0.5,0.05,False
2020-03-03,99928.21548617721,120,-89,4903.269910812378,-50.470075607299805,-0.0027638700312829284,0.0018919976154184936,0.5,0.5,0.05,False
2020-03-04,99948.62202478023,120,-89,5014.660068511963,-29.85995864868164,-0.002116998475235681,0.0018899294738999662,0.5,0.5,0.05,False
2020-03-05,99914.37469002696,120,-89,4902.2999477386475,-63.89998435974121,-0.0028749136083868984,0.0018939872426089702,0.5,0.5,0.05,False
2020-03-06,99921.97073427761,120,-89,4803.30001449585,-56.099849700927734,-0.002499384587580284,0.001890244694403986,0.5,0.5,0.05,False
2020-03-09,99942.28155755292,120,-89,4220.790050506592,-35.18992233276367,-0.0017085081474148846,0.0018896956584452394,0.5,0.5,0.05,False
2020-03-10,100069.59664068605,120,-89,4453.300064086914,92.30006408691406,0.0013707588081850477,0.001555141123318908,0.5,0.5,0.1929276838555258,False
2020-03-11,99985.03846879152,0,0,0.0,0.0,-0.0005359176124906187,,0.5,0.5,0.0,False
2020-03-12,99985.03846879152,0,0,0.0,0.0,-0.00043504333791073496,,0.5,0.5,0.0,False
2020-03-13,99985.03846879152,0,0,0.0,0.0,0.000921983274316184,,0.5,0.5,0.0,False
2020-03-16,99985.03846879152,0,0,0.0,0.0,-0.0014768298636018314,,0.5,0.5,0.0,False
2020-03-17,99985.03846879152,0,0,0.0,0.0,0.0024288952263538124,,0.5,0.5,0.0,False
2020-03-18,99985.03846879152,0,0,0.0,0.0,-0.0007621479325339801,,0.5,0.5,0.0,False
2020-03-19,99985.03846879152,0,0,0.0,0.0,-0.0009280675006083187,,0.5,0.5,0.0,False
2020-03-20,99985.03846879152,0,0,0.0,0.0,-0.0019483071803222949,,0.5,0.5,0.0,False
2020-03-23,99985.03846879152,0,0,0.0,0.0,-0.0011260702690316616,,0.5,0.5,0.0,False
2020-03-24,99985.03846879152,0,0,0.0,0.0,-0.0015105321883021748,,0.5,0.5,0.0,False
2020-03-25,99985.03846879152,0,0,0.0,0.0,-0.0022130385856976857,,0.5,0.5,0.0,False
2020-03-26,99985.03846879152,0,0,0.0,0.0,-0.0017189730728643848,,0.5,0.5,0.0,False
2020-03-27,99985.03846879152,0,0,0.0,0.0,-0.0025137941538975386,,0.5,0.5,0.0,False
2020-03-30,99985.03846879152,0,0,0.0,0.0,-0.0003290524982650484,,0.5,0.5,0.0,False
2020-03-31,99985.03846879152,0,0,0.0,0.0,-0.002050682139826214,,0.5,0.5,0.0,False
2020-04-01,99985.03846879152,0,0,0.0,0.0,-0.0010094120888456835,,0.5,0.5,0.0,False
2020-04-02,99985.03846879152,0,0,0.0,0.0,-0.0005846961521004548,,0.5,0.5,0.0,False
2020-04-03,99985.03846879152,0,0,0.0,0.0,-0.0016177620655292528,,0.5,0.5,0.0,False
2020-04-06,99985.03846879152,0,0,0.0,0.0,-0.0007763345295991526,,0.5,0.5,0.0,False
2020-04-07,99985.03846879152,0,0,0.0,0.0,-0.00180664277337795,,0.5,0.5,0.0,False
2020-04-08,99985.03846879152,0,0,0.0,0.0,-0.0021563947442161053,,0.5,0.5,0.0,False
2020-04-09,99985.03846879152,0,0,0.0,0.0,-0.0010579941898079103,,0.5,0.5,0.0,False
2020-04-13,99985.03846879152,0,0,0.0,0.0,-0.0012124916906353501,,0.5,0.5,0.0,False
2020-04-14,99985.03846879152,0,0,0.0,0.0,-0.0004732458128539531,,0.5,0.5,0.0,False
2020-04-15,99985.03846879152,0,0,0.0,0.0,-0.0008440540127250319,,0.5,0.5,0.0,False
2020-04-16,99985.03846879152,0,0,0.0,0.0,-0.0004154723716512641,,0.5,0.5,0.0,False
2020-04-17,99985.03846879152,0,0,0.0,0.0,-0.0009145748082316186,,0.5,0.5,0.0,False
2020-04-20,99985.03846879152,0,0,0.0,0.0,-0.00177607746290688,,0.5,0.5,0.0,False
2020-04-21,99985.03846879152,0,0,0.0,0.0,-0.0020043253433547014,,0.5,0.5,0.0,False
2020-04-22,99985.03846879152,0,0,0.0,0.0,-0.0014228088060560334,,0.5,0.5,0.0,False
2020-04-23,99985.03846879152,0,0,0.0,0.0,-0.0016766802621655213,,0.5,0.5,0.0,False
2020-04-24,99985.03846879152,0,0,0.0,0.0,-0.0014610915157097467,,0.5,0.5,0.0,False
2020-04-27,99985.03846879152,0,0,0.0,0.0,-0.0015758622815932855,,0.5,0.5,0.0,False
2020-04-28,99985.03846879152,0,0,0.0,0.0,-0.0019351743713859936,,0.5,0.5,0.0,False
2020-04-29,99985.03846879152,0,0,0.0,0.0,-0.002205908121205506,,0.5,0.5,0.0,False
2020-04-30,99985.03846879152,0,0,0.0,0.0,-0.0012440115374836302,,0.5,0.5,0.0,False
2020-05-01,99985.03846879152,0,0,0.0,0.0,-0.0007629356795907823,,0.5,0.5,0.0,False
2020-05-04,99985.03846879152,0,0,0.0,0.0,-0.0006013066324331504,,0.5,0.5,0.0,False
2020-05-05,99985.03846879152,0,0,0.0,0.0,-0.0005592115383387618,,0.5,0.5,0.0,False
2020-05-06,99985.03846879152,0,0,0.0,0.0,-0.0006431179229817969,,0.5,0.5,0.0,False
2020-05-07,99985.03846879152,0,0,0.0,0.0,-0.000546387145776692,,0.5,0.5,0.0,False
2020-05-08,99985.03846879152,0,0,0.0,0.0,-0.000571198361623736,,0.5,0.5,0.0,False
2020-05-11,99985.03846879152,0,0,0.0,0.0,-0.0005559299191776418,,0.5,0.5,0.0,False
2020-05-12,99985.03846879152,0,0,0.0,0.0,-0.0005672136631365322,,0.5,0.5,0.0,False
2020-05-13,99985.03846879152,0,0,0.0,0.0,-0.0003161249438685593,,0.5,0.5,0.0,False
2020-05-14,99985.03846879152,0,0,0.0,0.0,-0.00034033199261217424,,0.5,0.5,0.0,False
2020-05-15,99985.03846879152,0,0,0.0,0.0,-0.00028420161674613716,,0.5,0.5,0.0,False
2020-05-18,99985.03846879152,0,0,0.0,0.0,-0.0002277403096544259,,0.5,0.5,0.0,False
2020-05-19,99985.03846879152,0,0,0.0,0.0,-0.00028411987765816906,,0.5,0.5,0.0,False
2020-05-20,99985.03846879152,0,0,0.0,0.0,-0.00010374247266521927,,0.5,0.5,0.0,False
2020-05-21,99985.03846879152,0,0,0.0,0.0,-0.0001284625744096228,,0.5,0.5,0.0,False
2020-05-22,99985.03846879152,0,0,0.0,0.0,-0.00013854469908964028,,0.5,0.5,0.0,False
2020-05-26,99985.03846879152,0,0,0.0,0.0,1.886906506427131e-06,,0.5,0.5,0.0,False
2020-05-27,99985.03846879152,0,0,0.0,0.0,2.7298842074484603e-05,,0.5,0.5,0.0,False
2020-05-28,99985.03846879152,0,0,0.0,0.0,0.00011679252827079991,,0.5,0.5,0.0,False
2020-05-29,99985.03846879152,0,0,0.0,0.0,-2.5995335590066686e-05,,0.5,0.5,0.0,False
2020-06-01,99985.03846879152,0,0,0.0,0.0,0.00045439075267214015,,0.5,0.5,0.0,False
2020-06-02,99985.03846879152,0,0,0.0,0.0,0.000415712257848549,,0.5,0.5,0.0,False
2020-06-03,99985.03846879152,0,0,0.0,0.0,0.0007245124238649723,,0.5,0.5,0.0,False
2020-06-04,99985.03846879152,0,0,0.0,0.0,0.0007765817361650019,,0.5,0.5,0.0,False
