date,equity,qx,qy,gross,net
2023-11-09,99651.53178085224,-480,311,20590.9799118042,46.98027801513672
2023-11-10,99693.65364248303,-480,311,20615.589881896973,90.79068756103516
2023-11-13,99671.83900324079,0,0,0.0,0.0
2023-11-14,99671.83900324079,0,0,0.0,0.0
2023-11-15,99671.83900324079,0,0,0.0,0.0
2023-11-16,99671.83900324079,0,0,0.0,0.0
2023-11-17,99671.83900324079,0,0,0.0,0.0
2023-11-20,99671.83900324079,0,0,0.0,0.0
2023-11-21,99671.83900324079,0,0,0.0,0.0
2023-11-22,99671.83900324079,0,0,0.0,0.0
2023-11-24,99671.83900324079,0,0,0.0,0.0
2023-11-27,99671.83900324079,0,0,0.0,0.0
2023-11-28,99671.83900324079,0,0,0.0,0.0
2023-11-29,99671.83900324079,0,0,0.0,0.0
2023-11-30,99671.83900324079,0,0,0.0,0.0
2023-12-01,99671.83900324079,0,0,0.0,0.0
2023-12-04,99671.83900324079,0,0,0.0,0.0
2023-12-05,99671.83900324079,0,0,0.0,0.0
2023-12-06,99671.83900324079,0,0,0.0,0.0
2023-12-07,99671.83900324079,0,0,0.0,0.0
2023-12-08,99671.83900324079,0,0,0.0,0.0
2023-12-11,99671.83900324079,0,0,0.0,0.0
2023-12-12,99671.83900324079,0,0,0.0,0.0
2023-12-13,99656.3052581764,-424,275,19857.13060760498,-172.6301040649414
2023-12-14,99632.52884189156,-424,275,20148.759567260742,-194.76023864746094
2023-12-15,99607.94725257497,-424,275,19990.170177459717,-217.66975784301758
2023-12-18,99572.13383574875,-424,275,20103.4995803833,-248.50041961669922
2023-12-19,99490.23146199704,-424,275,20464.230361938477,-328.7300262451172
2023-12-20,99501.6901123513,-424,275,19855.30028152466,-242.30036544799805
2023-12-21,99434.01844885567,-424,275,20196.32008743286,-308.3201713562012
2023-12-22,99481.14348828312,-424,275,20296.00998687744,-259.5098190307617
2023-12-26,99499.58560529922,-424,275,20490.81072998047,-234.30972290039062
2023-12-27,99458.00182635058,-424,275,20552.68947982788,-274.19006729125977
2023-12-28,99423.43434811945,0,0,0.0,0.0
2023-12-29,99408.09281085787,-413,267,19845.980144500732,-258.85998153686523
2024-01-02,99378.4929357845,-413,267,19666.04963874817,-281.8500461578369
2024-01-03,99448.06366757251,-413,267,19530.759923934937,-210.63976097106934
2024-01-04,99495.5014219358,-413,267,19513.740322113037,-161.57942581176758
2024-01-05,99536.85372808647,-413,267,19540.18939971924,-118.60997009277344
2024-01-08,99536.55701398643,-413,267,19685.160123825073,-114.0593090057373
2024-01-09,99558.07886606302,-413,267,19501.809309005737,-90.91012382507324
2024-01-10,99594.3485848311,-413,267,19506.65020751953,-53.03004455566406
2024-01-11,99555.6105993027,-413,267,19452.999488830566,-90.16038513183594
2024-01-12,99546.7054421031,-413,267,19486.99998855591,-97.45925521850586
2024-01-16,99686.38218376267,0,0,0.0,0.0
2024-01-17,99686.38218376267,0,0,0.0,0.0
2024-01-18,99686.38218376267,0,0,0.0,0.0
2024-01-19,99686.38218376267,0,0,0.0,0.0
2024-01-22,99686.38218376267,0,0,0.0,0.0
2024-01-23,99686.38218376267,0,0,0.0,0.0
2024-01-24,99686.38218376267,0,0,0.0,0.0
2024-01-25,99686.38218376267,0,0,0.0,0.0
2024-01-26,99686.38218376267,0,0,0.0,0.0
2024-01-29,99686.38218376267,0,0,0.0,0.0
2024-01-30,99686.38218376267,0,0,0.0,0.0
2024-01-31,99686.38218376267,0,0,0.0,0.0
2024-02-01,99686.38218376267,0,0,0.0,0.0
2024-02-02,99686.38218376267,0,0,0.0,0.0
2024-02-05,99686.38218376267,0,0,0.0,0.0
2024-02-06,99686.38218376267,0,0,0.0,0.0
2024-02-07,99686.38218376267,0,0,0.0,0.0
2024-02-08,99686.38218376267,0,0,0.0,0.0
2024-02-09,99686.38218376267,0,0,0.0,0.0
2024-02-12,99686.38218376267,0,0,0.0,0.0
2024-02-13,99686.38218376267,0,0,0.0,0.0
2024-02-14,99686.38218376267,0,0,0.0,0.0
2024-02-15,99686.38218376267,0,0,0.0,0.0
2024-02-16,99686.38218376267,0,0,0.0,0.0
2024-02-20,99686.38218376267,0,0,0.0,0.0
2024-02-21,99686.38218376267,0,0,0.0,0.0
2024-02-22,99686.38218376267,0,0,0.0,0.0
2024-02-23,99686.38218376267,0,0,0.0,0.0
2024-02-26,99686.38218376267,0,0,0.0,0.0
2024-02-27,99686.38218376267,0,0,0.0,0.0
2024-02-28,99686.38218376267,0,0,0.0,0.0
2024-02-29,99686.38218376267,0,0,0.0,0.0
2024-03-01,99686.38218376267,0,0,0.0,0.0
2024-03-04,99686.38218376267,0,0,0.0,0.0
2024-03-05,99686.38218376267,0,0,0.0,0.0
2024-03-06,99686.38218376267,0,0,0.0,0.0
2024-03-07,99686.38218376267,0,0,0.0,0.0
2024-03-08,99686.38218376267,0,0,0.0,0.0
