date,equity,qx,qy,gross,net,prediction,entry_threshold,target_weight_x,target_weight_y,desired_fraction,stopped
2023-01-03,100000.0,0,0,0.0,0.0,0.00017150686720495152,0.0028900794740417232,0.4839328916432624,0.5160671083567376,0.2,False
2023-01-04,100000.0,0,0,0.0,0.0,0.00020893863739110846,0.0028659126022130468,0.4816268132715298,0.5183731867284702,0.2,False
2023-01-05,100000.0,0,0,0.0,0.0,0.00016607910227673292,0.0028692415474910983,0.4796368077779093,0.5203631922220907,0.2,False
2023-01-06,100000.0,0,0,0.0,0.0,0.00023690137482178253,0.0028307123532341234,0.474204491968939,0.525795508031061,0.2,False
2023-01-09,100000.0,0,0,0.0,0.0,0.00018229650421378943,0.002826482900619894,0.4734599358617353,0.5265400641382647,0.2,False
2023-01-10,100000.0,0,0,0.0,0.0,0.00019631966644499267,0.0028269575261247303,0.4734146406583907,0.5265853593416093,0.2,False
2023-01-11,100000.0,0,0,0.0,0.0,0.0002147371053919839,0.0028185543409823565,0.4730443990052755,0.5269556009947245,0.2,False
2023-01-12,100000.0,0,0,0.0,0.0,0.0002597378220437634,0.0028005752761240447,0.4711918213520144,0.5288081786479857,0.2,False
2023-01-13,100000.0,0,0,0.0,0.0,0.00028120439281978274,0.0027924586230319726,0.4705617825603756,0.5294382174396244,0.2,False
2023-01-17,100000.0,0,0,0.0,0.0,0.0002773206183332471,0.0027886721172588973,0.4704710554745908,0.5295289445254092,0.2,False
2023-01-18,100000.0,0,0,0.0,0.0,0.00026060364268505517,0.002798581729155749,0.47062398126025096,0.529376018739749,0.2,False
2023-01-19,100000.0,0,0,0.0,0.0,0.00029584403006113584,0.0027921918216146477,0.4701657582164332,0.5298342417835669,0.2,False
2023-01-20,100000.0,0,0,0.0,0.0,0.00028425682061992513,0.00278690238836451,0.47126564585248987,0.5287343541475101,0.2,False
2023-01-23,100000.0,0,0,0.0,0.0,0.0002769168943746325,0.002783619439129925,0.4716769483484131,0.5283230516515869,0.2,False
