date,equity,qx,qy,gross,net
2023-04-17,99179.20098411854,419,-280,19768.349849700928,-117.24921035766602
2023-04-18,99195.08308565094,419,-280,19835.449253082275,-100.54989242553711
2023-04-19,99215.3340113327,419,-280,19755.71929550171,-79.47967910766602
2023-04-20,99267.69901524772,419,-280,19719.299530029297,-26.299530029296875
2023-04-21,99173.33674050507,419,-280,19603.350341796875,-119.850341796875
2023-04-24,99201.62555102707,419,-280,19639.66983985901,-89.12990379333496
2023-04-25,99218.03436194622,419,-280,19270.49019241333,-71.91032028198242
2023-04-26,99215.91023751226,419,-280,19213.15967941284,-73.23955154418945
2023-04-27,99217.63797619213,419,-280,19445.2799243927,-70.7192211151123
2023-04-28,99127.21470058475,419,-280,19551.659957885742,-160.34046936034974
2023-05-01,99104.56887051045,0,0,0.0,0.0
2023-05-02,99096.73614455678,430,-287,19749.960689544678,-98.96036148071289
2023-05-03,99063.00132231331,430,-287,19636.679737091064,-131.87947463989258
2023-05-04,99036.36832479747,430,-287,19645.299934387207,-157.70006561279297
2023-05-05,99038.10402146487,430,-287,20193.14989089966,-155.1505470275879
2023-05-08,99014.06538151679,430,-287,20223.280033111572,-176.68049240112305
2023-05-09,98961.63803390214,430,-287,20154.469551086426,-228.2694854736328
