date,event,qx,qy,px,py,hedge,commission,slippage
2020-01-06,ENTRY,109,-84,22.6200008392334,29.979999542236328,1.3050672933861156,2.0755495988464356,0.9967800106048583
2020-01-14,EXIT,-109,84,23.170000076293945,30.190000534057617,,2.0757659002494813,1.012298010635376
2020-02-03,ENTRY,111,-85,22.309999465942383,29.6200008392334,1.3065975600506483,2.0755310021400453,0.9988220024108887
2020-02-18,EXIT,-111,85,22.979999542236328,30.520000457763672,,2.076523398475647,1.028995997619629
2020-02-20,ENTRY,107,-82,22.920000076293945,30.739999771118164,1.3094996967859458,2.075620399436951,0.9946239978790283
2020-02-25,EXIT,-107,82,21.459999084472656,29.290000915527344,,2.068886597061157,0.9395999954223633
2020-02-26,ENTRY,115,-88,21.190000534057617,29.0,1.3112812122850046,2.07656,0.9977700122833252
2020-03-11,EXIT,-115,88,17.459999084472656,23.420000076293945,,2.0602369968414305,0.8137719802856446
2020-03-17,ENTRY,163,-124,15.5600004196167,19.559999465942383,1.3167291394395255,2.0727631980133054,0.9923440004348754
2020-03-18,EXIT,-163,124,13.720000267028809,18.6200008392334,,2.067090801305771,0.9090480295181275
2020-03-23,ENTRY,189,-144,12.81999969482422,17.649999618530273,1.317083789752458,2.0762479983520508,0.9929159774780275
2020-03-31,EXIT,-189,144,15.539999961853027,21.850000381469727,,2.0881117997837064,1.2166920095443725
2020-04-01,ENTRY,161,-122,15.010000228881836,20.790000915527344,1.3196962136552324,2.07609140335083,0.9905980297088623
2020-04-16,EXIT,-161,122,16.40999984741211,22.440000534057617,,2.0792602992630007,1.0759380081176757
2020-04-21,ENTRY,152,-115,15.5,22.489999771118164,1.3257772234285723,2.0775904992103578,0.9884699947357178
2020-05-05,EXIT,-152,115,16.719999313354492,24.1299991607666,,2.0762431968688966,1.0632779598236084
2020-05-06,ENTRY,144,-108,16.40999984741211,23.940000534057617,1.334708749373658,2.0775656017303468,0.9897120071411133
2020-05-20,EXIT,-144,108,17.639999389648438,24.68000030517578,,2.0762047973632813,1.041119989013672
2020-06-04,ENTRY,-126,94,19.780000686645508,26.299999237060547,1.346381737114624,2.07476840259552,0.9928960029602051
2020-06-18,EXIT,126,-94,19.25,25.81999969482422,,2.072812399139404,0.9705159942626953
2020-07-06,ENTRY,-126,94,19.850000381469727,26.209999084472656,1.3496067561006226,2.0750330014419553,0.9929679924011231
2020-07-20,EXIT,126,-94,20.0,27.049999237060547,,2.0762809978485106,1.0125399856567383
2020-11-04,ENTRY,-122,90,20.530000686645508,27.549999237060547,1.359446512170148,2.0751398025131227,0.9968320030212403
2020-11-18,EXIT,122,-90,22.59000015258789,29.3700008392334,,2.0792990022659303,1.0798560188293456
2020-11-19,ENTRY,-110,82,22.760000228881836,29.489999771118164,1.3536297384432872,2.0751080007553098,0.9843560012817383
2020-12-04,EXIT,110,-82,23.56999969482422,31.34000015258789,,2.0770964003753662,1.0325159957885741
2020-12-17,ENTRY,-104,78,24.290000915527344,31.329999923706055,1.3393532541183675,2.0757848028564454,0.9939800178527832
2021-01-04,EXIT,104,-78,24.030000686645508,30.940000534057617,,2.072399601249695,0.9824880226135254
2021-01-25,ENTRY,-100,76,24.979999542236328,31.729999542236328,1.3261375704614669,2.074939998626709,0.9818959838867187
2021-02-08,EXIT,100,-76,24.989999771118164,32.459999084472656,,2.074008797912598,0.9931919815063477
2021-03-09,ENTRY,97,-74,25.200000762939453,33.5,1.3160624435620416,2.07437,0.9846800148010254
2021-03-23,EXIT,-97,74,24.549999237060547,33.86000061035156,,2.071440497779846,0.9773979942321778
2021-03-24,ENTRY,99,-75,24.540000915527344,33.86000061035156,1.3233541763152914,2.076185001373291,0.9937920272827149
2021-04-08,EXIT,-99,75,25.479999542236328,34.959999084472656,,2.0756755986404416,1.028903977203369
2021-04-09,ENTRY,95,-72,25.520000457763672,35.06999969482422,1.3300899341784393,2.07575119934082,0.9898880043029785
2021-04-23,EXIT,-95,72,26.239999771118164,35.029998779296875,,2.074783999347687,1.00299197807312
2021-05-17,ENTRY,91,-68,26.450000762939453,37.189998626708984,1.3405324051651883,2.0758675971984863,0.9871739952087403
2021-06-01,EXIT,-91,68,26.86000061035156,38.130001068115234,,2.0733278016662595,1.0074200256347654
2021-06-02,ENTRY,89,-66,27.1200008392334,38.220001220703125,1.3510404545259977,2.0756756024169922,0.9872400310516357
2021-06-16,EXIT,-89,66,26.88999938964844,37.7599983215332,,2.0717962983703613,0.9770739669799806
2021-07-02,ENTRY,92,-67,26.149999618530273,37.630001068115234,1.376922261330452,2.0756363021469117,0.9854020072937012
2021-07-15,EXIT,-92,67,25.780000686645508,36.7599983215332,,2.0711528018951415,0.9669359901428223
2021-10-15,ENTRY,92,-65,26.15999984741211,38.9900016784668,1.419999722675185,2.07603050327301,0.9882140190124511
2021-10-27,EXIT,-92,65,26.559999465942383,39.0,,2.0733055985260007,0.9957039901733398
2021-11-02,ENTRY,92,-65,26.170000076293945,39.33000183105469,1.430473921356982,2.0766935035705565,0.9928180252075195
2021-11-16,EXIT,-92,65,25.940000534057617,39.81999969482422,,2.071594401473999,0.9949560058593749
2021-11-17,ENTRY,93,-65,25.520000457763672,39.529998779296875,1.4424479139983681,2.077083497619629,0.9885619926452637
2021-12-02,EXIT,-93,65,24.65999984741211,37.52000045776367,,2.06880139957428,0.946436003112793
2021-12-21,ENTRY,-99,67,24.479999542236328,37.099998474121094,1.4848413096664028,2.072705598640442,0.9818439704895019
2022-01-03,EXIT,99,-67,24.8700008392334,38.56999969482422,,2.0775256993865967,1.0092640125274657
2022-01-05,ENTRY,-99,66,24.940000534057617,37.720001220703125,1.5024761558896504,2.0740718015861512,0.991716026687622
2022-01-07,EXIT,99,-66,24.6200008392334,38.310001373291016,,2.075853802719116,0.9931680347442626
2022-01-19,ENTRY,99,-66,24.299999237060547,38.95000076293945,1.508778852343356,2.07712100151062,0.9952799949645996
2022-02-02,EXIT,-99,66,23.280000686645508,38.84000015258789,,2.069141602039337,0.9736320156097413
2022-02-03,ENTRY,103,-68,23.020000457763672,38.18000030517578,1.5240608378707399,2.0778872006225586,0.9934600135803222
2022-02-16,EXIT,-103,68,24.36000061035156,38.720001220703125,,2.0752724018859863,1.0284080291748046
2022-02-23,ENTRY,-103,67,23.969999313354492,37.279998779296875,1.5397103941431174,2.0740672978782655,0.9933339694976806
2022-03-09,EXIT,103,-67,24.420000076293945,38.45000076293945,,2.077284501533508,1.018282011795044
2022-03-17,ENTRY,-97,63,25.3700008392334,39.630001068115234,1.5457406207355033,2.0738267024421693,0.9915160297393799
2022-03-31,EXIT,97,-63,26.43000030517578,40.209999084472656,,2.0759968982696533,1.0193879943847657
2022-04-01,ENTRY,-94,61,26.690000534057617,40.220001220703125,1.5448092998808012,2.075265801506043,0.9924560249328613
2022-04-18,EXIT,94,-61,26.309999465942383,39.709999084472656,,2.072669298324585,0.9790899787902831
2022-04-19,ENTRY,-93,61,26.63999938964844,40.02000045776367,1.5385395731230656,2.0743255982971194,0.9837479942321778
2022-05-03,EXIT,93,-61,24.790000915527344,37.459999084472656,,2.068551798324585,0.9181060058593751
2022-09-15,ENTRY,114,-73,21.40999984741211,33.97999954223633,1.567941534196238,2.0744161989974974,0.9842559898376465
2022-09-23,EXIT,-114,73,19.950000762939453,31.299999237060547,,2.068229002609253,0.9118400062561035
2022-11-14,ENTRY,-111,71,22.520000457763672,34.56999969482422,1.5688952910318987,2.074991601524353,0.9908380058288574
2022-11-29,EXIT,111,-71,23.06999969482422,34.58000183105469,,2.0736554039001467,1.0031900192260743
2022-11-30,ENTRY,-107,69,23.690000534057617,35.189998626708984,1.5625977502024526,2.076044901714325,0.992587992477417
2022-12-14,EXIT,107,-69,23.040000915527344,33.560001373291016,,2.069469202842712,0.9561840385437013
2022-12-15,ENTRY,-113,73,22.299999237060547,32.779998779296875,1.55611777432229,2.0755969974136352,0.9825679649353027
2022-12-30,EXIT,113,-73,22.229999542236328,32.72999954223633,,2.0716786989974976,0.9802559829711914
2023-01-09,ENTRY,-109,71,23.010000228881836,33.95000076293945,1.5404039882236051,2.0752427007484435,0.9837080158233643
2023-01-24,EXIT,109,-71,24.6200008392334,35.33000183105469,,2.0752529039001466,1.0384020442962645
