id,model,window,process_variance,entry,exit,stop,holding,reverting_only,cost_buffer,train_return,train_final_equity,train_drawdown,train_sharpe,train_entries,train_commission,train_slippage,train_borrow,train_dividends_net,train_max_gross,train_max_abs_net
31,kalman,20,1e-07,2.5,0.5,4.0,30,True,1.5,0.0022440348063530458,100224.40348063532,-0.006487661067662187,0.17152933231788073,10,89.7611333960724,80.29036820068359,115.23575250913014,-114.02799999999999,20570.60052871704,702.4200954437274
32,kalman,20,1e-05,1.0,0.1,4.0,10,False,1.5,-0.0002868639850859278,99971.3136014914,-0.021281651299746684,-0.003969634283302007,103,927.3915383500292,824.8350960231775,764.6679835112068,-105.53500000000005,21404.519889831543,610.3393917083758
33,kalman,20,1e-05,1.0,0.1,4.0,10,True,1.5,0.005805116079416139,100580.5116079416,-0.009472396766782798,0.21125811420766996,64,578.0420798400115,513.0121031978607,489.6265538233927,-250.281,21025.230306625366,573.1193904876727
34,kalman,20,1e-05,1.0,0.1,4.0,30,False,1.5,0.0038705402423977464,100387.05402423978,-0.01824636318231798,0.11429059736029407,83,752.0368272048759,667.153684696579,773.6369726937696,-106.84200000000003,21959.210090637207,610.3393917083758
35,kalman,20,1e-05,1.0,0.1,4.0,30,True,1.5,0.000803275832106376,100080.32758321064,-0.011909128371213051,0.031354589675351235,55,498.0331991749574,440.3538111763,508.7501887561328,-250.091,21100.050086975098,573.1193904876727
36,kalman,20,1e-05,1.0,0.5,4.0,10,False,1.5,-0.009618455952343452,99038.15440476565,-0.02224533563690889,-0.294489483568522,116,1043.2532292762562,925.2346053932185,657.6518782406114,-377.96400000000006,21365.60988998413,605.2293930053729
37,kalman,20,1e-05,1.0,0.5,4.0,10,True,1.5,0.0016297365876807302,100162.97365876807,-0.008585035354985227,0.06835232320881848,68,614.4875260753442,543.9711790126801,407.4632623493767,-250.281,20979.370306015015,573.1193904876727
38,kalman,20,1e-05,1.0,0.5,4.0,30,False,1.5,-0.0038925108740500702,99610.748912595,-0.018976043139919407,-0.1179876816452343,100,907.750668023262,801.4063939411158,646.1745373273351,-379.81800000000004,21529.630088806152,610.3393917083758
39,kalman,20,1e-05,1.0,0.5,4.0,30,True,1.5,-0.00014190524674817517,99985.80947532518,-0.008444350628825537,-0.002503833826539314,61,554.4558493839455,488.0089388679506,400.0426597016738,-250.281,21100.050086975098,573.1193904876727
40,kalman,20,1e-05,1.5,0.1,4.0,10,False,1.5,0.013331164169843479,101333.11641698435,-0.010235045726460723,0.43118274364425746,77,700.017068450852,621.7649150970461,610.1401710009116,-381.616,21208.550064086914,601.9493885040301
41,kalman,20,1e-05,1.5,0.1,4.0,10,True,1.5,-0.004490024751758304,99550.99752482417,-0.013008249756858548,-0.19342864313628344,41,368.74031564737305,326.90261563453674,345.01186275680766,-249.64600000000002,20593.32014465332,573.1193904876727
42,kalman,20,1e-05,1.5,0.1,4.0,30,False,1.5,0.010938380706944084,101093.83807069442,-0.011261942789168589,0.3336380575663782,71,644.609667349167,573.0546476047517,678.3855350518423,-381.36400000000003,21411.700088500977,596.8393898010272
43,kalman,20,1e-05,1.5,0.1,4.0,30,True,1.5,-0.0051878256828897795,99481.21743171102,-0.014117901809288846,-0.2064644983716469,40,359.97532774124136,318.97627762184146,397.31293648236453,-249.64600000000002,20933.690086364746,573.1193904876727
44,kalman,20,1e-05,1.5,0.5,4.0,10,False,1.5,0.004396467834191675,100439.64678341917,-0.010656725909924836,0.15804812525246156,84,765.4376421333119,675.0118363925933,522.7056625698038,-380.82500000000005,21160.13006401062,596.8393898010272
45,kalman,20,1e-05,1.5,0.5,4.0,10,True,1.5,-0.005769619896034084,99423.03801039659,-0.013298673633019398,-0.278481721327274,44,397.6650516757773,350.7273574928285,278.7245014553331,-249.836,20559.72952079773,578.2293891906756
46,kalman,20,1e-05,1.5,0.5,4.0,30,False,1.5,0.0053576003637250125,100535.7600363725,-0.010886944071102023,0.18726854329749415,80,730.1392121252441,643.6880067935941,550.1101263462226,-381.07700000000006,21363.2700881958,596.8393898010272
47,kalman,20,1e-05,1.5,0.5,4.0,30,True,1.5,-0.0050572332692800925,99494.27667307199,-0.012591681728959081,-0.23666456880012599,43,389.27542997339236,343.11852160415657,292.6285807337826,-250.091,21030.550086975098,578.2293891906756
48,kalman,20,1e-05,2.0,0.1,4.0,10,False,1.5,0.01731892070242469,101731.89207024247,-0.005078724441764937,0.6543963815676016,57,519.6503032295608,460.7756786811829,447.0541793226473,-315.7830000000001,21190.620086669922,596.8393898010272
49,kalman,20,1e-05,2.0,0.1,4.0,10,True,1.5,0.004895372985187718,100489.53729851877,-0.005164577805269244,0.28151821721328407,25,224.5075744506646,200.4945316963196,199.5588247043139,-251.54000000000002,20593.32014465332,573.1193904876727
50,kalman,20,1e-05,2.0,0.1,4.0,30,False,1.5,0.013683614404887967,101368.36144048879,-0.006462945623954219,0.4856407893863591,55,501.0039133513068,444.62668651885974,497.68245246944747,-315.7830000000001,21190.620086669922,596.8393898010272
51,kalman,20,1e-05,2.0,0.1,4.0,30,True,1.5,0.0040080433676565885,100400.80433676565,-0.005427881652649735,0.21776435101421035,25,224.3908028644181,200.4170157081604,224.88193172836299,-251.28500000000003,20593.32014465332,573.1193904876727
52,kalman,20,1e-05,2.0,0.5,4.0,10,False,1.5,0.012740001500852527,101274.00015008525,-0.004703970708578975,0.5271727204119895,59,537.478766892681,475.65475012931824,375.06986504322225,-315.1720000000001,21190.620086669922,591.7293910980243
53,kalman,20,1e-05,2.0,0.5,4.0,10,True,1.5,0.0021418214196953222,100214.18214196953,-0.0046472676281203995,0.14229597024336776,25,224.13534457372674,199.73077971611022,146.40640163306665,-251.28500000000003,20515.859521865845,573.1193904876727
54,kalman,20,1e-05,2.0,0.5,4.0,30,False,1.5,0.010395105522276626,101039.51055222766,-0.005514489977257342,0.41800334951862317,58,528.2500958393479,467.45278263702403,392.0906740324466,-315.1720000000001,21190.620086669922,591.7293910980243
55,kalman,20,1e-05,2.0,0.5,4.0,30,True,1.5,0.0011901297633962749,100119.01297633963,-0.005592511974006342,0.07867173656178646,25,224.01942167469025,199.67056165580746,147.9820739754977,-251.28500000000003,20515.859521865845,573.1193904876727
56,kalman,20,1e-05,2.5,0.1,4.0,10,False,1.5,0.013201643541505659,101320.16435415056,-0.0050453291012309,0.6303878276012913,29,266.4645401312828,234.39644733467097,245.50940388217043,-253.90400000000005,21160.480228424072,539.5593776702899
57,kalman,20,1e-05,2.5,0.1,4.0,10,True,1.5,-0.0007215469362409355,99927.84530637591,-0.004725991231728455,-0.0689160807192916,8,70.00406488786699,63.33386397171021,74.40109734511698,-132.755,20250.360065460205,364.2396774291992
58,kalman,20,1e-05,2.5,0.1,4.0,30,False,1.5,0.010308687032262398,101030.86870322624,-0.006003122817633932,0.457725229829096,29,266.12131297700876,234.13582525634766,290.4873440567433,-253.45900000000006,21095.759828567505,539.5593776702899
59,kalman,20,1e-05,2.5,0.1,4.0,30,True,1.5,-0.0006369917811160919,99936.30082188839,-0.005059979672765613,-0.055754249720568874,8,70.03665257871629,63.49765389633179,85.9789710628039,-132.755,20301.120065689087,375.6702365875244
60,kalman,20,1e-05,2.5,0.5,4.0,10,False,1.5,0.005607219951991205,100560.72199519911,-0.008085078829347503,0.3078992686755789,29,264.88873394727705,232.48220730590825,194.73701914465926,-251.73000000000002,20993.400226593018,534.449378967287
61,kalman,20,1e-05,2.5,0.5,4.0,10,True,1.5,-0.0002661158788830331,99973.3884121117,-0.00473617122110781,-0.028360349317410754,8,70.00850507225036,63.120241894149785,59.856520197463354,-132.755,20301.120065689087,364.2396774291992
62,kalman,20,1e-05,2.5,0.5,4.0,30,False,1.5,0.00304818344814195,100304.8183448142,-0.008817035295790143,0.16238379250402205,29,264.6815673794556,232.3024095169068,205.5787241269464,-251.73000000000002,20998.63982963562,534.449378967287
63,kalman,20,1e-05,2.5,0.5,4.0,30,True,1.5,-0.0012089522117728624,99879.10477882272,-0.005675336047033519,-0.12669193748041424,8,70.01076437326431,63.168883834075935,61.49962021119626,-132.755,20301.120065689087,364.2396774291992
64,kalman,20,0.001,1.0,0.1,4.0,10,False,1.5,-0.008532753105368274,99146.72468946317,-0.01608323693344771,-0.29818869511225926,175,1581.3687809577561,1399.669546898653,525.4303398277076,-251.13600000000005,20875.549686431885,473.79944229125977
65,kalman,20,0.001,1.0,0.1,4.0,10,True,1.5,-0.0022061607136183436,99779.38392863817,-0.00804925552057778,-0.15798801235269208,45,405.8008377284431,360.9314526157379,118.4585985377586,-67.344,20489.899766921997,341.0394401550293
66,kalman,20,0.001,1.0,0.1,4.0,30,False,1.5,-0.0006140339480575907,99938.59660519424,-0.011152293203272823,-0.020621068641219844,131,1203.5499447925185,1053.1597578742992,418.93448855632647,-249.95600000000002,20728.680236816406,479.57944107055664
67,kalman,20,0.001,1.0,0.1,4.0,30,True,1.5,0.005046644529338007,100504.66445293381,-0.002754449753438415,0.46629624680536763,28,257.7022817170334,225.15247864303592,68.86870708575314,0.0,20489.899766921997,341.0394401550293
68,kalman,20,0.001,1.0,0.5,4.0,10,False,1.5,-0.01322554704708756,98677.44529529124,-0.018022884144141993,-0.5191307308359429,191,1722.4533146417623,1524.0547927619925,441.58957145675254,-248.13600000000002,20693.46008872986,473.79944229125977
69,kalman,20,0.001,1.0,0.5,4.0,10,True,1.5,0.00051045150887985,100051.04515088798,-0.0057968064382647455,0.0424130062181578,45,405.9845267461015,361.0642246566773,95.22188774824795,-67.344,20494.33985519409,346.8194389343262
70,kalman,20,0.001,1.0,0.5,4.0,30,False,1.5,-0.007339143559201067,99266.0856440799,-0.01338720961976625,-0.32091782895714377,140,1281.5520713308908,1120.777615950775,332.3076408064333,-249.28600000000003,20693.46008872986,473.79944229125977
71,kalman,20,0.001,1.0,0.5,4.0,30,True,1.5,0.005698314029829676,100569.83140298298,-0.0033777441666171804,0.547934804360954,28,257.85621530881883,225.1936745647431,59.76647134937653,0.0,20489.899766921997,341.0394401550293
72,kalman,20,0.001,1.5,0.1,4.0,10,False,1.5,-0.00744449571062844,99255.55042893716,-0.014173578469368175,-0.31079386612310456,107,968.2131031142044,855.851659753418,352.2839880656931,-183.34300000000005,20875.549686431885,488.21944427490234
73,kalman,20,0.001,1.5,0.1,4.0,10,True,1.5,0.0033267926339328735,100332.67926339328,-0.001729200718796342,0.40250026457440585,21,189.89219587467193,168.01442234191893,50.360720257798285,0.0,20440.19969177246,275.84922981262207
74,kalman,20,0.001,1.5,0.1,4.0,30,False,1.5,-0.004388696420590588,99561.13035794094,-0.011138496132919284,-0.18632606154269263,99,900.3566446199032,793.4701418937681,322.3027136081016,-181.67200000000003,20728.680236816406,473.79944229125977
75,kalman,20,0.001,1.5,0.1,4.0,30,True,1.5,0.003718420456813254,100371.84204568133,-0.001729200718796342,0.450957888230322,20,181.3440471680069,160.03474228744506,49.545594764343676,0.0,20440.19969177246,275.84922981262207
76,kalman,20,0.001,1.5,0.5,4.0,10,False,1.5,-0.011066749990014335,98893.32500099856,-0.01579863010581739,-0.5332933543739454,116,1047.9281991645244,926.9117721935271,271.9953616124505,-180.923,20693.46008872986,488.21944427490234
77,kalman,20,0.001,1.5,0.5,4.0,10,True,1.5,0.003744453252862323,100374.44532528623,-0.0019196543769087748,0.4849176105769525,21,190.14439326145165,168.16909821472166,47.96753974397213,0.0,20440.19969177246,275.84922981262207
78,kalman,20,0.001,1.5,0.5,4.0,30,False,1.5,-0.0077755692236195495,99222.44307763805,-0.012523197088652238,-0.378961046676143,106,961.0043319846727,847.8994563430786,245.91406347750296,-180.923,20693.46008872986,488.21944427490234
79,kalman,20,0.001,1.5,0.5,4.0,30,True,1.5,0.004132898588402378,100413.28985884025,-0.0017326531418105917,0.5368688127708751,20,181.56400145471568,160.15958815994261,47.14273288057926,0.0,20440.19969177246,275.84922981262207
80,kalman,20,0.001,2.0,0.1,4.0,10,False,1.5,0.0119340855778165,101193.40855778166,-0.005199873162135327,0.6443017951969569,67,612.5121855040169,541.8831317577362,199.5596040673451,-182.67800000000005,20885.16939353943,485.3594398498535
81,kalman,20,0.001,2.0,0.1,4.0,10,True,1.5,0.0010521016246916037,100105.21016246916,-0.0012665913520348848,0.19175772181665482,6,54.11548288644791,47.895688002395616,13.197751190969388,0.0,20440.19969177246,248.8699722290039
82,kalman,20,0.001,2.0,0.1,4.0,30,False,1.5,0.0119340855778165,101193.40855778166,-0.005199873162135327,0.6443017951969569,67,612.5121855040169,541.8831317577362,199.5596040673451,-182.67800000000005,20885.16939353943,485.3594398498535
83,kalman,20,0.001,2.0,0.1,4.0,30,True,1.5,0.0010521016246916037,100105.21016246916,-0.0012665913520348848,0.19175772181665482,6,54.11548288644791,47.895688002395616,13.197751190969388,0.0,20440.19969177246,248.8699722290039
84,kalman,20,0.001,2.0,0.5,4.0,10,False,1.5,0.003894252292053757,100389.42522920537,-0.008105117138768936,0.22374785350764692,69,628.7866086583899,556.2381622001648,159.68489178179385,-182.298,20752.329397201538,485.3594398498535
85,kalman,20,0.001,2.0,0.5,4.0,10,True,1.5,0.0010521016246916037,100105.21016246916,-0.0012665913520348848,0.19175772181665482,6,54.11548288644791,47.895688002395616,13.197751190969388,0.0,20440.19969177246,248.8699722290039
86,kalman,20,0.001,2.0,0.5,4.0,30,False,1.5,0.003894252292053757,100389.42522920537,-0.008105117138768936,0.22374785350764692,69,628.7866086583899,556.2381622001648,159.68489178179385,-182.298,20752.329397201538,485.3594398498535
87,kalman,20,0.001,2.0,0.5,4.0,30,True,1.5,0.0010521016246916037,100105.21016246916,-0.0012665913520348848,0.19175772181665482,6,54.11548288644791,47.895688002395616,13.197751190969388,0.0,20440.19969177246,248.8699722290039
88,kalman,20,0.001,2.5,0.1,4.0,10,False,1.5,0.006019705717221102,100601.97057172211,-0.003933421046828589,0.44127026707337186,32,294.08460303153987,257.23795416831973,115.11013214069517,-182.02800000000002,20752.329397201538,429.44921493530273
89,kalman,20,0.001,2.5,0.1,4.0,10,True,1.5,0.0011660535850979148,100116.60535850978,-0.0005049444534411807,0.5089709547240673,3,27.070460081005095,24.10474786491394,5.818842647709258,0.0,20317.089950561523,248.8699722290039
90,kalman,20,0.001,2.5,0.1,4.0,30,False,1.5,0.006019705717221102,100601.97057172211,-0.003933421046828589,0.44127026707337186,32,294.08460303153987,257.23795416831973,115.11013214069517,-182.02800000000002,20752.329397201538,429.44921493530273
91,kalman,20,0.001,2.5,0.1,4.0,30,True,1.5,0.0011660535850979148,100116.60535850978,-0.0005049444534411807,0.5089709547240673,3,27.070460081005095,24.10474786491394,5.818842647709258,0.0,20317.089950561523,248.8699722290039
92,kalman,20,0.001,2.5,0.5,4.0,10,False,1.5,0.0017944568430516838,100179.44568430517,-0.004454422708662031,0.14572335617515314,32,293.68550577199926,256.94081849479664,84.9413174016247,-181.27900000000005,20688.419399261475,429.44921493530273
93,kalman,20,0.001,2.5,0.5,4.0,10,True,1.5,0.0011660535850979148,100116.60535850978,-0.0005049444534411807,0.5089709547240673,3,27.070460081005095,24.10474786491394,5.818842647709258,0.0,20317.089950561523,248.8699722290039
94,kalman,20,0.001,2.5,0.5,4.0,30,False,1.5,0.0017944568430516838,100179.44568430517,-0.004454422708662031,0.14572335617515314,32,293.68550577199926,256.94081849479664,84.9413174016247,-181.27900000000005,20688.419399261475,429.44921493530273
95,kalman,20,0.001,2.5,0.5,4.0,30,True,1.5,0.0011660535850979148,100116.60535850978,-0.0005049444534411807,0.5089709547240673,3,27.070460081005095,24.10474786491394,5.818842647709258,0.0,20317.089950561523,248.8699722290039
96,kalman,60,1e-07,1.0,0.1,4.0,10,False,1.5,0.011032855251056795,101103.28552510569,-0.012519558783073537,0.3096232224618306,73,661.1272443557554,587.052198973465,763.6702145637623,-106.82699999999997,21820.92008972168,893.0399742126465
97,kalman,60,1e-07,1.0,0.1,4.0,10,True,1.5,0.013752592723048185,101375.25927230483,-0.008558531621807197,0.4522158603696598,55,501.338854282341,442.89258457489,578.8525704540099,104.314,21102.740032196045,979.3801326751709
98,kalman,60,1e-07,1.0,0.1,4.0,30,False,1.5,0.013563307042289141,101356.33070422892,-0.01589494370528266,0.3618975711222722,44,396.8229561770249,355.0595638744354,890.5138718655209,99.46799999999995,23276.530681610107,954.4801292419434
99,kalman,60,1e-07,1.0,0.1,4.0,30,True,1.5,5.8502800384108156e-05,100005.8502800384,-0.015425399691924357,0.006032483955456832,35,315.6716730249405,280.93731322746277,723.1675924280767,-99.342,22450.640657424927,979.3801326751709
100,kalman,60,1e-07,1.0,0.5,4.0,10,False,1.5,0.009864819250854806,100986.48192508548,-0.009620211896826714,0.29441344185134755,80,727.1807819933323,644.1773987834931,699.2608654662356,-108.03800000000003,21350.609952926636,1004.3601455688477
101,kalman,60,1e-07,1.0,0.5,4.0,10,True,1.5,0.010903260453719366,101090.32604537193,-0.0079825223160912,0.3912465766822164,56,508.46059901561733,449.38664431114194,495.82286341612286,103.95,20964.739477157593,821.7700347900391
102,kalman,60,1e-07,1.0,0.5,4.0,30,False,1.5,0.010477293713819114,101047.72937138191,-0.010525708078624851,0.30438615899174837,54,493.54210995677954,436.03444067764264,757.1301417348168,99.30900000000001,22070.909950256348,1004.3601455688477
103,kalman,60,1e-07,1.0,0.5,4.0,30,True,1.5,0.011335595541845933,101133.55955418458,-0.00754054007117011,0.3789591516906116,40,365.28938324357983,322.8251848804474,575.1270474454799,-102.82399999999997,21602.389694213867,821.7700347900391
104,kalman,60,1e-07,1.5,0.1,4.0,10,False,1.5,0.003772780707177903,100377.27807071779,-0.009175363370616085,0.13392098381779882,46,411.9627645051193,367.58031291885374,498.5459322111574,39.29799999999997,20742.990142822266,893.0399742126465
105,kalman,60,1e-07,1.5,0.1,4.0,10,True,1.5,0.003978061325962123,100397.80613259622,-0.00943252122737126,0.14989415701645864,37,332.70204916625994,295.7472271583557,415.65188328489506,41.432,21539.039882659912,979.3801326751709
106,kalman,60,1e-07,1.5,0.1,4.0,30,False,1.5,0.008324469167971138,100832.44691679711,-0.009435553781357964,0.24665180036511336,31,281.3861606710624,250.1836730354309,685.3231431731128,-109.673,22430.70065689087,954.4801292419434
107,kalman,60,1e-07,1.5,0.1,4.0,30,True,1.5,-0.0058820165900462795,99411.79834099537,-0.016884002864716585,-0.18033638945467229,24,216.8627176102829,191.9360810882569,574.879437881783,-105.29199999999996,22582.310661315918,979.3801326751709
108,kalman,60,1e-07,1.5,0.5,4.0,10,False,1.5,0.0037475971558844634,100374.75971558844,-0.010468506281004153,0.14002958732311782,46,412.43718627111434,368.31334871406557,463.0725867220736,39.57499999999996,20742.990142822266,893.0399742126465
109,kalman,60,1e-07,1.5,0.5,4.0,10,True,1.5,0.008052436294123666,100805.24362941238,-0.0102546711121565,0.318754994577267,37,333.72502681373606,296.64460501327517,384.0352547823763,40.88600000000001,21312.559448242188,821.7700347900391
110,kalman,60,1e-07,1.5,0.5,4.0,30,False,1.5,0.016095692580197385,101609.56925801974,-0.007056494966104276,0.5393639488347093,34,309.9486678619385,275.4068627204895,570.8904048487518,-111.062,21510.429695129395,893.0399742126465
111,kalman,60,1e-07,1.5,0.5,4.0,30,True,1.5,0.006870710542609126,100687.07105426092,-0.008547529343569171,0.2527379740465005,27,245.56358643547057,217.1700191619873,465.772561577052,-106.75600000000001,21556.40969467163,821.7700347900391
112,kalman,60,1e-07,2.0,0.1,4.0,10,False,1.5,0.00818332132873878,100818.33213287387,-0.007538659556364791,0.34047692430524973,28,253.68383618503572,224.7819518478394,312.69984227684745,-69.82199999999999,21579.140085220337,893.0399742126465
113,kalman,60,1e-07,2.0,0.1,4.0,10,True,1.5,0.004514164870641713,100451.41648706417,-0.007137365601022516,0.23607946369348573,18,162.16405238821034,144.26029220924377,210.85733613936546,0.0,21647.099979400635,632.5206260681152
114,kalman,60,1e-07,2.0,0.1,4.0,30,False,1.5,0.007361962827163282,100736.19628271634,-0.008673565174549425,0.25423494753835185,21,191.57150932132723,168.8464779800415,499.92725158874305,-271.68999999999994,22430.70065689087,954.4801292419434
115,kalman,60,1e-07,2.0,0.1,4.0,30,True,1.5,0.0033769229376152676,100337.69229376153,-0.008210176313144357,0.1508747220342317,14,126.55776928379059,112.38743781471253,354.21934494985277,-316.573,21995.81064414978,717.2606220245361
116,kalman,60,1e-07,2.0,0.5,4.0,10,False,1.5,0.012335856113617538,101233.58561136175,-0.006088824650948177,0.5487893995842487,28,254.55381456691737,225.5044518196106,282.436818693344,-69.29800000000006,21378.049697875977,893.0399742126465
117,kalman,60,1e-07,2.0,0.5,4.0,10,True,1.5,0.01057049255681819,101057.04925568182,-0.006149125147109191,0.605279488833299,18,163.17033996475217,145.1601040950775,190.09747501718186,0.0,21378.049697875977,643.0006313323975
118,kalman,60,1e-07,2.0,0.5,4.0,30,False,1.5,0.012931432882577809,101293.14328825778,-0.007608223436097905,0.516516349028448,22,202.2109287496185,177.5446080051422,393.145790511719,-272.83200000000005,21378.049697875977,893.0399742126465
119,kalman,60,1e-07,2.0,0.5,4.0,30,True,1.5,0.011845969461732553,101184.59694617326,-0.005782841274390993,0.5780875032129313,15,137.4625222380829,121.35555372276306,293.95723624294743,-319.67500000000007,21378.049697875977,727.7406272888184
120,kalman,60,1e-07,2.5,0.1,4.0,10,False,1.5,0.0013436075059587438,100134.36075059588,-0.008656395866246558,0.0886125480711483,13,117.55958245056154,104.55962177352903,150.9078816363191,0.0,22204.559978485107,636.7800922393817
121,kalman,60,1e-07,2.5,0.1,4.0,10,True,1.5,-0.00027724190765143764,99972.27580923485,-0.006063335399607017,-0.02443166037982262,7,63.447156233730325,56.06061638336182,82.21675002675514,0.0,21647.099979400635,516.5602188110352
122,kalman,60,1e-07,2.5,0.1,4.0,30,False,1.5,-0.0032716582431737695,99672.83417568263,-0.011477077661744217,-0.16278633659771904,10,89.75169716737747,80.23954366455077,291.71608589627,-114.218,22562.37066078186,698.5806198120117
123,kalman,60,1e-07,2.5,0.1,4.0,30,True,1.5,0.001593396598840835,100159.33965988409,-0.008210176313144357,0.10053739113900112,7,63.42980431686401,56.4099040271759,210.51362015988084,-114.40800000000002,21995.81064414978,554.5996627807617
124,kalman,60,1e-07,2.5,0.5,4.0,10,False,1.5,0.0024147112846035768,100241.47112846035,-0.008101436679280538,0.16337268879117403,13,117.66310802516938,104.58860790023803,133.77266571557035,0.0,21433.949953079224,632.7000923156756
125,kalman,60,1e-07,2.5,0.5,4.0,10,True,1.5,0.0009709730891522828,100097.09730891522,-0.004358754728325809,0.09727527550029702,7,63.51584273376464,56.1528004875183,75.41386124853892,0.0,20895.809953689575,516.5602188110352
126,kalman,60,1e-07,2.5,0.5,4.0,30,False,1.5,0.008862348902784367,100886.23489027844,-0.007367822947656477,0.5018003390480517,11,100.60278464906693,89.21839983367919,235.31036130445304,-115.61099999999999,21433.949953079224,704.9606266021729
127,kalman,60,1e-07,2.5,0.5,4.0,30,True,1.5,0.008646601247215724,100864.66012472157,-0.004698946723345254,0.6728760549920388,7,63.768501119709015,56.66273023300171,152.57779285153956,-115.421,20970.050212860107,568.4996604919434
128,kalman,60,1e-05,1.0,0.1,4.0,10,False,1.5,0.00941314637371593,100941.31463737159,-0.011344384410727715,0.27843083135146596,86,777.4361455872344,690.7601373069763,664.1800271522312,-201.995,21326.69989013672,589.8993968963641
129,kalman,60,1e-05,1.0,0.1,4.0,10,True,1.5,0.0038101540372901255,100381.015403729,-0.010285401612075362,0.14681128251118816,49,441.44831648128496,392.8345766017915,409.12511323756337,-90.45899999999999,21051.279327392578,532.5592193603516
130,kalman,60,1e-05,1.0,0.1,4.0,30,False,1.5,0.013725373099584326,101372.53730995844,-0.011533529311046897,0.3900696987248182,68,615.2161783171462,548.5835584636687,749.1544446703759,-208.60399999999998,22538.57928085327,766.9791641235352
131,kalman,60,1e-05,1.0,0.1,4.0,30,True,1.5,0.009206956928249133,100920.69569282491,-0.008600363747998663,0.32631559357591006,42,377.60272350976936,337.97196885490405,479.2256582522978,-206.22700000000003,21925.59930038452,740.6391868591309
132,kalman,60,1e-05,1.0,0.5,4.0,10,False,1.5,0.0008643556130838448,100086.43556130838,-0.010881629110506386,0.03126740349895455,97,874.0544617508888,776.1125770122519,573.6300645860656,-90.99900000000001,21365.60988998413,595.009395599367
133,kalman,60,1e-05,1.0,0.5,4.0,10,True,1.5,-0.00466401960087548,99533.59803991245,-0.01081657164095362,-0.19609693117870194,51,459.4734641601754,407.08213839874264,330.0623755034357,-90.03600000000002,20746.65989303589,480.39002227783203
134,kalman,60,1e-05,1.0,0.5,4.0,30,False,1.5,0.005218549774031356,100521.85497740313,-0.009111569863241353,0.16578061476169242,84,757.9072366056821,674.2338964637756,600.658282807442,-91.63699999999999,21736.40075302124,698.1600933074969
135,kalman,60,1e-05,1.0,0.5,4.0,30,True,1.5,-0.0034145100751008517,99658.54899248992,-0.011100770511291658,-0.13502631662260742,44,395.2214550929261,351.8470686050415,365.8416536730414,-90.204,21106.780731201172,671.5500926971454
136,kalman,60,1e-05,1.5,0.1,4.0,10,False,1.5,0.001022716369700305,100102.27163697004,-0.010757259413185727,0.04124431837454056,52,468.3036420759392,416.25023701782226,470.0631241035464,-201.39799999999997,20828.43014717102,606.3892002105713
137,kalman,60,1e-05,1.5,0.1,4.0,10,True,1.5,-0.00667940206658324,99332.05979334167,-0.00830109804316681,-0.2967511099708425,24,217.43510536619183,191.27006977310185,249.2439121342489,0.0,21051.279327392578,532.5592193603516
138,kalman,60,1e-05,1.5,0.1,4.0,30,False,1.5,0.010041753619789873,101004.17536197898,-0.007848998343919278,0.338634832427283,40,360.2834041839982,322.88982503662106,550.5314922354188,-206.60700000000003,21641.499309539795,749.0991973876953
139,kalman,60,1e-05,1.5,0.1,4.0,30,True,1.5,-0.000987927229566754,99901.20727704333,-0.006331628577172732,-0.03743898796037188,21,188.77267647628784,168.0298599742889,323.95073425083945,-113.83800000000001,21925.59930038452,740.6391868591309
140,kalman,60,1e-05,1.5,0.5,4.0,10,False,1.5,0.006106078636095802,100610.60786360958,-0.009681327155216302,0.2512121872738614,55,499.0788979142382,442.11420101699827,378.9092349995652,-91.479,20980.150148391724,543.6402206420898
141,kalman,60,1e-05,1.5,0.5,4.0,10,True,1.5,-0.00783469883029042,99216.53011697096,-0.008951852021045315,-0.38544878121214726,25,228.30025158876418,198.96647383766177,207.2732202399789,0.0,20746.65989303589,509.7902183532715
142,kalman,60,1e-05,1.5,0.5,4.0,30,False,1.5,0.007439401677700408,100743.94016777004,-0.009787047885286948,0.2865341076346145,49,442.7304584484673,394.65432721900936,418.98951599920593,-91.94600000000001,21148.480087280273,640.8600921630878
143,kalman,60,1e-05,1.5,0.5,4.0,30,True,1.5,-0.004947808169538437,99505.21918304615,-0.007644063754183028,-0.22633960016366797,22,199.26882948253632,175.42489000930786,250.93588667710193,0.0,21106.780731201172,610.1700916290301
144,kalman,60,1e-05,2.0,0.1,4.0,10,False,1.5,-0.0025013076986555305,99749.86923013444,-0.01378841060235314,-0.1170932898949402,28,255.47246942737578,224.46504511337278,276.26284684706394,0.0,21107.43932533264,530.1002197265625
145,kalman,60,1e-05,2.0,0.1,4.0,10,True,1.5,-6.691344898224205e-05,99993.30865510178,-0.008629737139629778,-0.00198650163329263,13,118.38311565675737,104.10302790641782,143.4427864028722,0.0,20655.22933959961,494.34021949768066
146,kalman,60,1e-05,2.0,0.1,4.0,30,False,1.5,0.0047868638860988355,100478.68638860987,-0.006585596102905655,0.19543167590385002,23,209.00095433160783,185.20990340042115,360.26019207361287,-114.28099999999999,21135.920072555542,692.5492172241211
147,kalman,60,1e-05,2.0,0.1,4.0,30,True,1.5,0.0006295323537830466,100062.95323537831,-0.0058419089249936995,0.032585850978791686,12,107.60109794055938,96.2931378059387,226.82153647409726,-113.83800000000001,21533.219312667847,679.8592014312744
