date,equity,qx,qy,gross,net
2021-12-03,97207.1755842522,-395,258,19189.729749679565,-15.169828414916992
2021-12-06,97247.15790306478,-395,258,19508.580097198486,27.180217742919922
2021-12-07,97290.32741134457,-395,258,19923.849668502808,71.15033149719238
2021-12-08,97127.9798511252,0,0,0.0,0.0
2021-12-09,97120.61045707273,-387,253,19384.110218048096,-120.69037246704102
2021-12-10,97094.2090421316,-387,253,19389.46960258484,-146.29022026062012
2021-12-13,97040.08611652494,-387,253,18747.389781951904,-60.809627532958984
2021-12-14,97029.94293375067,-387,253,18660.620719909668,-70.17987060546875
2021-12-15,97008.1732339501,-387,253,18848.599657058716,-91.17981147766113
2021-12-16,97091.93438040945,-387,253,18824.779623031616,-6.640317916870117
2021-12-17,97098.32133124213,-387,253,18615.21993637085,0.5205268859863281
2021-12-20,96956.72607533248,-387,253,18491.39999771118,-138.77976608276367
2021-12-21,97007.28000869651,-387,253,18860.059436798096,-87.46020889282227
2021-12-22,96991.15153195165,-387,253,19123.35009765625,-102.81002044677734
2021-12-23,97019.52162925286,-387,253,19276.35019302368,-73.64980697631836
2021-12-27,97041.63093222825,-387,253,19433.220376968384,-48.35968208312988
2021-12-28,97050.21027845555,-387,253,19388.420572280884,-38.97972297668457
2021-12-29,96979.01223966097,-387,253,19403.159915924072,-109.37937545776367
