date,event,qx,qy,px,py,hedge,commission,slippage
2020-05-18,ENTRY,-569,398,17.399999618530273,24.61000061035156,1.432132493529165,5.132017993488312,3.939076005172729
2020-07-01,EXIT,569,-398,19.459999084472656,25.920000076293945,,5.144484800910949,4.277779901885986
2020-08-03,ENTRY,482,-359,20.190000534057617,27.3799991607666,1.3440157017682384,4.499882590961456,3.9121999912261964
2020-09-03,EXIT,-482,359,20.549999237060547,28.43000030517578,,4.502152988967896,4.022293948364258
2020-09-17,ENTRY,-480,348,20.3700008392334,27.940000534057617,1.3796869846824418,4.433328012084961,3.900144117736817
2020-09-22,EXIT,480,-348,19.86000061035156,27.520000457763672,,4.427308804779052,3.821952090454101
2020-09-28,ENTRY,-488,354,20.059999465942383,27.56999969482422,1.378685738023995,4.5036783921813965,3.9098119262695312
2020-09-30,EXIT,488,-354,19.719999313354492,27.40999984741211,,4.5010941983795165,3.8652999221801756
2020-10-08,ENTRY,-473,343,20.690000534057617,28.459999084472656,1.3811918847102427,4.373591107578278,3.909629987716675
2020-11-10,EXIT,473,-343,22.030000686645508,28.920000076293945,,4.377586800785065,4.067950070190429
2020-11-11,ENTRY,-441,329,22.329999923706055,29.1200008392334,1.3416166229154685,4.145425898990631,3.885602048492432
2020-11-24,EXIT,441,-329,23.40999984741211,30.329999923706055,,4.149357099246979,4.0604759815216065
2020-12-01,ENTRY,417,-319,23.170000076293945,30.450000762939453,1.3099882979110007,3.9714065073013303,3.875088055038452
2020-12-15,EXIT,-417,319,23.899999618530273,31.13999938964844,,3.9789889952278132,3.9799919292449957
2020-12-18,ENTRY,-407,311,23.989999771118164,30.979999542236328,1.3108393649921022,3.8829178972053526,3.879741952896118
2020-12-23,EXIT,407,-311,23.93000030517578,30.920000076293945,,3.878483600711822,3.871126029586792
2021-01-08,ENTRY,390,-302,24.829999923706055,32.11000061035156,1.2940542987912897,3.750916605529785,3.8761840309143065
2021-01-21,EXIT,-390,302,25.059999465942383,32.060001373291016,,3.753201993751526,3.8911040412902835
2021-01-25,ENTRY,-392,303,24.979999542236328,31.729999542236328,1.294608545315554,3.768764794616699,3.88126993637085
2021-02-01,EXIT,392,-303,24.15999984741211,30.940000534057617,,3.756244604854584,3.769108020401001
2021-02-03,ENTRY,395,-308,24.559999465942383,31.600000381469727,1.2827393264924694,3.8069840035247804,3.886799981307983
2021-02-19,EXIT,-395,308,25.290000915527344,33.040000915527344,,3.814686510848999,4.033174128723145
2021-03-01,ENTRY,383,-295,25.3700008392334,32.88999938964844,1.299078886646566,3.681076494598389,3.883852028274536
2021-03-02,EXIT,-383,295,25.329999923706055,33.2400016784668,,3.6810416991233827,3.901438093185425
2021-03-03,ENTRY,383,-295,25.170000076293945,32.97999954223633,1.3001311798037662,3.6818729959487917,3.87384197883606
2021-03-26,EXIT,-383,295,25.049999237060547,34.119998931884766,,3.677824491233826,3.931909878540039
2021-04-15,ENTRY,-371,271,26.229999542236328,35.29999923706055,1.3704623184414881,3.50193989490509,3.8595259246826172
2021-04-29,EXIT,371,-271,26.329999923706055,36.0,,3.50268,3.904885994338989
2021-05-18,ENTRY,361,-263,26.3700008392334,37.25,1.3734265117343694,3.4139025000000003,3.8632640605926514
2021-05-26,EXIT,-361,263,26.59000015258789,37.529998779296875,,3.4079697016525268,3.8938759468078614
2021-06-07,ENTRY,-354,252,27.329999923706055,38.220001220703125,1.406670945096962,3.320244599189758,3.861252056121826
2021-06-21,EXIT,354,-252,26.36000061035156,37.380001068115234,,3.3125928080749514,3.7502400970458982
2021-06-24,ENTRY,364,-258,26.34000015258789,37.58000183105469,1.4121874995153185,3.4008692141723635,3.8566801055908204
2021-06-30,EXIT,-364,258,25.979999542236328,37.27000045776367,,3.393701595001221,3.81447599029541
2021-07-02,ENTRY,366,-258,26.149999618530273,37.630001068115234,1.4224504368821218,3.411256208267212,3.8558880271911624
2021-07-08,EXIT,-366,258,25.68000030517578,36.68000030517578,,3.4019664033508303,3.7724640380859373
2021-07-15,ENTRY,-375,263,25.780000686645508,36.7599983215332,1.4295949680931304,3.480025007724762,3.8670759632110596
2021-07-29,EXIT,375,-263,26.020000457763672,37.439998626708984,,3.485401589164734,3.920843962097168
2021-08-02,ENTRY,371,-260,25.959999084472656,37.25,1.4282309705447818,3.4455500000000003,3.863231932067871
2021-08-03,EXIT,-371,260,26.170000076293945,37.27000045776367,,3.4462721008491517,3.8798540294647217
2021-08-04,ENTRY,-370,259,26.149999618530273,37.189998626708984,1.4313828515639788,3.435264995765686,3.8615419006347658
2021-08-18,EXIT,370,-259,25.489999771118164,36.88999938964844,,3.4316352952575686,3.797161951446533
2021-08-19,ENTRY,382,-268,25.280000686645508,36.209999084472656,1.4277788738248793,3.5411283926391603,3.872248003387451
2021-08-20,EXIT,-382,268,25.329999923706055,36.47999954223633,,3.5402817991256716,3.89053996963501
2021-08-24,ENTRY,372,-260,25.799999237060547,37.4900016784668,1.4316918195744062,3.452422013092041,3.869000030517578
2021-08-30,EXIT,-372,260,26.0,37.5,,3.4501600000000003,3.8844
2021-09-08,ENTRY,-371,258,26.25,37.41999816894531,1.439387295627835,3.4371625,3.878621905517578
2021-09-10,EXIT,371,-258,25.799999237060547,37.2400016784668,,3.433237612991333,3.835944029998779
2021-09-21,ENTRY,387,-269,25.06999969482422,36.15999984741211,1.439328032854624,3.571811198768616,3.885825968170166
2021-09-22,EXIT,-387,269,25.229999542236328,36.61000061035156,,3.572920294685364,3.922419997406006
2021-09-27,ENTRY,378,-262,25.479999542236328,37.20000076293945,1.4430638600346002,3.492392005996704,3.8755680053710937
2021-10-06,EXIT,-378,262,25.1299991607666,36.869998931884766,,3.4849741904830935,3.831815880584717
2021-10-11,ENTRY,378,-259,25.489999771118164,37.61000061035156,1.4599414802648296,3.477229704742432,3.875242014312744
2021-10-26,EXIT,-378,259,26.649999618530273,39.31999969482422,,3.4872109956741335,4.051515955352784
2021-10-27,ENTRY,-366,247,26.559999465942383,39.0,1.4832783351603895,3.3566287941360473,3.8707919609069825
2021-11-02,EXIT,366,-247,26.170000076293945,39.33000183105469,,3.3564353135681158,3.8585460960388183
2021-11-03,ENTRY,366,-247,26.3700008392334,39.61000061035156,1.4821211329233661,3.3585101045227055,3.887018091583252
2021-11-23,EXIT,-366,247,25.6299991607666,39.11000061035156,,3.3464173907852173,3.8081499687194826
2021-11-29,ENTRY,389,-255,24.75,38.27000045776367,1.528190581373414,3.512765503501892,3.8773200233459475
2021-12-01,EXIT,-389,255,24.25,36.86000061035156,,3.5029975,3.76651003112793
2021-12-02,ENTRY,-395,258,24.65999984741211,37.52000045776367,1.5326031000687605,3.5572209981918337,3.8841720115661618
2021-12-08,EXIT,395,-258,25.350000381469727,38.4900016784668,,3.562912612991333,3.988734116744995
2021-12-09,ENTRY,-387,253,25.200000762939453,38.06999969482422,1.5319212099462045,3.4925720088577275,3.8768220436096192
2022-01-03,EXIT,387,-253,24.8700008392334,38.56999969482422,,3.4927462976837163,3.8765800495147706
2022-01-05,ENTRY,-392,255,24.940000534057617,37.720001220703125,1.5393612628755617,3.5282944062805175,3.8790161041259767
2022-01-07,EXIT,392,-255,24.6200008392334,38.310001373291016,,3.5280715105056766,3.88401813583374
2022-01-11,ENTRY,389,-253,24.739999771118164,38.86000061035156,1.5377681862442816,3.5049474046325684,3.891088013076782
2022-02-09,EXIT,-389,253,24.1200008392334,39.279998779296875,,3.491480409793854,3.8641040035247802
2022-02-16,ENTRY,-403,247,24.36000061035156,38.720001220703125,1.63304956731982,3.544512407379151,3.87618410949707
2022-03-14,EXIT,403,-247,24.079999923706055,37.91999816894531,,3.5309871864318847,3.8140959033966064
2022-03-17,ENTRY,-383,243,25.3700008392334,39.630001068115234,1.5766296977275598,3.4215013096427915,3.8693601161956788
2022-04-18,EXIT,383,-243,26.309999465942383,39.709999084472656,,3.4194858933258057,3.9452519145965574
2022-05-06,ENTRY,397,-263,24.09000015258789,36.81999969482422,1.5102527254185645,3.590509797592163,3.849477996063232
2022-05-23,EXIT,-397,263,24.350000381469727,36.84000015258789,,3.5900085045433046,3.8711740383148197
2022-06-01,ENTRY,387,-256,24.760000228881836,37.75,1.5130885376968726,3.50492,3.8492240177154544
2022-06-17,EXIT,-387,256,20.809999465942383,33.310001373291016,,3.4566040937995908,3.3161660289764403
2022-06-24,ENTRY,-447,281,21.61000061035156,33.93000030517578,1.593627440597201,3.9297901081848146,3.8388000717163084
2022-06-28,EXIT,447,-281,21.520000457763672,34.290000915527344,,3.9290647077178953,3.8509860923767087
2022-07-05,ENTRY,462,-291,20.81999969482422,33.20000076293945,1.58877041398406,4.054836006660461,3.856008016204834
2022-07-06,EXIT,-462,291,20.969999313354492,33.02000045776367,,4.055644190483093,3.859391963195801
2022-07-07,ENTRY,-452,284,21.40999984741211,33.7599983215332,1.5919461051362256,3.9703195979309083,3.8530318908691408
2022-07-12,EXIT,452,-284,20.84000015258789,33.0,,3.96116,3.7583360137939454
2022-07-15,ENTRY,-465,293,21.06999969482422,32.38999938964844,1.5880677060552553,4.083926495742798,3.857563935852051
2022-08-10,EXIT,465,-293,23.020000457763672,35.689998626708984,,4.103715087928772,4.2322939620971685
2022-09-01,ENTRY,-448,287,21.729999542236328,33.36000061035156,1.5633313115978684,3.9670511938476567,3.8618719940185544
2022-09-08,EXIT,448,-287,21.65999984741211,34.040000915527344,,3.9680844078826905,3.8946320388793945
2022-09-14,ENTRY,443,-284,21.579999923706055,34.439998626708984,1.5598856764399749,3.92842878829956,3.8681799152374268
