date,event,qx,qy,px,py,hedge,commission,slippage
2024-11-01,ENTRY,387,-248,25.450000762939453,40.66999816894531,1.5609855854808579,3.477584786376953,3.9870619682312007
2024-11-15,EXIT,-387,248,25.56999969482422,41.720001220703125,,3.4718676964569095,4.04843003692627
2024-11-18,ENTRY,376,-240,25.920000076293945,42.029998779296875,1.5701433057942096,3.3826159912109377,3.9666239471435545
2024-12-03,EXIT,-376,240,26.290000915527344,43.0,,3.3765512103271487,4.041008068847656
2024-12-05,ENTRY,371,-235,26.09000015258789,43.279998779296875,1.5810881199799312,3.335123991394043,3.9700379539489745
2024-12-19,EXIT,-371,235,23.829999923706055,39.63999938964844,,3.2952278991508486,3.6312659656524655
2024-12-23,ENTRY,403,-252,24.100000381469727,40.150001525878906,1.5996918750880058,3.5785340115356448,3.966020107650757
2025-01-08,EXIT,-403,252,24.36000061035156,40.79999923706055,,3.5695124073791504,4.019736010742187
2025-03-20,ENTRY,410,-249,23.530000686645508,41.029998779296875,1.6468263648201846,3.6014940908813475,3.9727539955139157
2025-04-03,EXIT,-410,249,23.25,40.619998931884766,,3.580975,3.9293759468078617
2025-04-08,ENTRY,459,-276,20.81999969482422,37.16999816894531,1.6637114462610154,3.982767584838867,3.9630598709106444
2025-04-10,EXIT,-459,276,22.350000381469727,38.7400016784668,,3.9827595052528384,4.190178127670288
2025-05-05,ENTRY,-394,235,24.989999771118164,42.65999984741211,1.6802128966744114,3.4403817972946165,3.9742319747924806
2025-05-19,EXIT,394,-235,25.6299991607666,44.04999923706055,,3.455552494621277,4.089993898010254
2025-06-05,ENTRY,-374,221,26.36000061035156,45.31999969482422,1.694281951267991,3.2707592068481444,3.974872032165527
2025-06-16,EXIT,374,-221,26.09000015258789,45.7599983215332,,3.2783887888717653,3.9741239372253414
2025-09-04,ENTRY,361,-207,26.899999618530273,49.119998931884766,1.7475284475228778,3.145035193367004,3.975747928237915
2025-09-18,EXIT,-361,207,26.88999938964844,50.18000030517578,,3.1312186933898927,4.018909968566895
2025-09-19,ENTRY,355,-202,26.88999938964844,50.72999954223633,1.7617341037560925,3.092423797225952,3.958681938171387
2025-10-03,EXIT,-355,202,27.43000030517578,51.2400016784668,,3.077129503250122,4.017626089477539
2025-10-06,ENTRY,352,-198,27.36000061035156,51.29999923706055,1.7818206228363211,3.0647219954681395,3.957624012756347
2025-10-20,EXIT,-352,198,27.260000228881836,50.720001220703125,,3.047865602416992,3.927616064453125
2025-11-12,ENTRY,361,-199,26.579999923706055,51.75,1.8177336532925257,3.1139474999999996,3.978725994491577
2025-11-26,EXIT,-361,199,25.81999969482422,52.25,,3.084630596694946,3.9437539779663084
2025-11-28,ENTRY,363,-197,25.850000381469727,52.70000076293945,1.843263092846577,3.126457004508972,3.9530900577545167
2025-12-12,EXIT,-363,197,26.520000457763672,53.88999938964844,,3.1038028049850466,4.048618009185791
2025-12-15,ENTRY,359,-192,26.420000076293945,53.79999923706055,1.8729417249307552,3.1048879956054685,3.9628759761810306
2025-12-30,EXIT,-359,192,26.40999984741211,54.29999923706055,,3.0794356983566282,3.9813579597473145
